target,stance,stance_type,comment_id,comment_date
Republicans (GOP),AGAINST,IMPLICIT,309197416,2011-09-14 03:13:04
Nancy Pelosi,AGAINST,EXPLICIT,460601922,2012-03-09 14:31:41
Barack Obama,AGAINST,EXPLICIT,458664904,2012-03-07 12:53:47
Healthcare,FAVOR,EXPLICIT,458664904,2012-03-07 12:53:47
The government,AGAINST,EXPLICIT,329169662,2011-10-07 22:05:47
Fossil fuels,FAVOR,EXPLICIT,329169662,2011-10-07 22:05:47
Politicians,AGAINST,EXPLICIT,329169662,2011-10-07 22:05:47
Capitalism,FAVOR,EXPLICIT,329169662,2011-10-07 22:05:47
Jobs are (available | good),FAVOR,EXPLICIT,329169662,2011-10-07 22:05:47
The government,AGAINST,EXPLICIT,383541855,2011-12-10 17:35:25
Barack Obama,AGAINST,EXPLICIT,383541855,2011-12-10 17:35:25
Elites,AGAINST,EXPLICIT,383541855,2011-12-10 17:35:25
Capitalism,AGAINST,EXPLICIT,383541855,2011-12-10 17:35:25
The government,AGAINST,EXPLICIT,457477208,2012-03-06 03:54:35
Barack Obama,FAVOR,EXPLICIT,457477208,2012-03-06 03:54:35
America / USA,AGAINST,EXPLICIT,457477208,2012-03-06 03:54:35
Liberals,FAVOR,IMPLICIT,457477208,2012-03-06 03:54:35
Progressives,FAVOR,IMPLICIT,457477208,2012-03-06 03:54:35
Politicians,AGAINST,EXPLICIT,457477208,2012-03-06 03:54:35
Democrats,FAVOR,IMPLICIT,457477208,2012-03-06 03:54:35
Conservatives,AGAINST,IMPLICIT,457477208,2012-03-06 03:54:35
Republicans (GOP),AGAINST,IMPLICIT,457477208,2012-03-06 03:54:35
The government,AGAINST,EXPLICIT,462491690,2012-03-11 11:04:48
Politicians,AGAINST,EXPLICIT,462491690,2012-03-11 11:04:48
Republicans (GOP),AGAINST,EXPLICIT,462491690,2012-03-11 11:04:48
The government,AGAINST,EXPLICIT,319621937,2011-09-25 16:23:20
America / USA,FAVOR,EXPLICIT,319621937,2011-09-25 16:23:20
Politicians,FAVOR,EXPLICIT,319621937,2011-09-25 16:23:20
Social welfare,AGAINST,EXPLICIT,319621937,2011-09-25 16:23:20
Conservatives,FAVOR,EXPLICIT,319621937,2011-09-25 16:23:20
Economy is good,FAVOR,EXPLICIT,319621937,2011-09-25 16:23:20
Taxes are (good | fair),AGAINST,EXPLICIT,319621937,2011-09-25 16:23:20
Capitalism,AGAINST,EXPLICIT,319621937,2011-09-25 16:23:20
Republicans (GOP),FAVOR,EXPLICIT,319621937,2011-09-25 16:23:20
Taxes are (good | fair),AGAINST,EXPLICIT,436159169,2012-02-11 16:20:45
The government,AGAINST,EXPLICIT,398381561,2012-01-01 20:25:00
Barack Obama,AGAINST,IMPLICIT,398381561,2012-01-01 20:25:00
Politicians,AGAINST,EXPLICIT,398381561,2012-01-01 20:25:00
Social welfare,AGAINST,EXPLICIT,398381561,2012-01-01 20:25:00
Republicans (GOP),AGAINST,EXPLICIT,398381561,2012-01-01 20:25:00
The government,AGAINST,EXPLICIT,493463509,2012-04-10 18:09:41
Nancy Pelosi,AGAINST,EXPLICIT,493463509,2012-04-10 18:09:41
Politicians,AGAINST,EXPLICIT,493463509,2012-04-10 18:09:41
Social welfare,AGAINST,EXPLICIT,493463509,2012-04-10 18:09:41
Elites,AGAINST,EXPLICIT,493463509,2012-04-10 18:09:41
Military,AGAINST,EXPLICIT,493463509,2012-04-10 18:09:41
Media,AGAINST,EXPLICIT,493463509,2012-04-10 18:09:41
Capitalism,AGAINST,EXPLICIT,493463509,2012-04-10 18:09:41
The government,AGAINST,EXPLICIT,420535790,2012-01-25 14:18:16
Barack Obama,AGAINST,EXPLICIT,420535790,2012-01-25 14:18:16
Taxes are (good | fair),AGAINST,EXPLICIT,420535790,2012-01-25 14:18:16
Republicans (GOP),AGAINST,EXPLICIT,420535790,2012-01-25 14:18:16
The government,AGAINST,EXPLICIT,343446867,2011-10-25 02:40:59
Politicians,AGAINST,EXPLICIT,343446867,2011-10-25 02:40:59
Democrats,AGAINST,EXPLICIT,343446867,2011-10-25 02:40:59
Republicans (GOP),AGAINST,EXPLICIT,343446867,2011-10-25 02:40:59
Social welfare,FAVOR,EXPLICIT,490211293,2012-04-07 12:19:09
Elites,AGAINST,EXPLICIT,490211293,2012-04-07 12:19:09
Economy is good,AGAINST,EXPLICIT,490211293,2012-04-07 12:19:09
Capitalism,AGAINST,EXPLICIT,490211293,2012-04-07 12:19:09
Jobs are (available | good),FAVOR,EXPLICIT,490211293,2012-04-07 12:19:09
The government,AGAINST,EXPLICIT,492214710,2012-04-09 15:44:06
Politicians,AGAINST,IMPLICIT,492214710,2012-04-09 15:44:06
Elites,AGAINST,IMPLICIT,492214710,2012-04-09 15:44:06
Economy is good,AGAINST,IMPLICIT,492214710,2012-04-09 15:44:06
Capitalism,AGAINST,IMPLICIT,492214710,2012-04-09 15:44:06
America / USA,FAVOR,EXPLICIT,310187283,2011-09-14 22:10:35
Economy is good,AGAINST,EXPLICIT,310187283,2011-09-14 22:10:35
Military,AGAINST,EXPLICIT,310187283,2011-09-14 22:10:35
The government,AGAINST,EXPLICIT,352326313,2011-10-31 23:14:18
Social welfare,AGAINST,EXPLICIT,352326313,2011-10-31 23:14:18
Elites,AGAINST,EXPLICIT,352326313,2011-10-31 23:14:18
Economy is good,AGAINST,EXPLICIT,352326313,2011-10-31 23:14:18
Capitalism,AGAINST,EXPLICIT,352326313,2011-10-31 23:14:18
The government,AGAINST,EXPLICIT,515131938,2012-05-01 17:11:36
Politicians,AGAINST,EXPLICIT,515131938,2012-05-01 17:11:36
Social welfare,FAVOR,EXPLICIT,515131938,2012-05-01 17:11:36
Elites,AGAINST,EXPLICIT,515131938,2012-05-01 17:11:36
Economy is good,AGAINST,EXPLICIT,515131938,2012-05-01 17:11:36
Capitalism,AGAINST,EXPLICIT,515131938,2012-05-01 17:11:36
Barack Obama,AGAINST,EXPLICIT,395652413,2011-12-28 12:01:02
Journalists,AGAINST,EXPLICIT,315015620,2011-09-19 15:42:04
Media,AGAINST,EXPLICIT,315015620,2011-09-19 15:42:04
Hillary Clinton,AGAINST,EXPLICIT,465064269,2012-03-14 13:14:27
Politicians,AGAINST,EXPLICIT,465064269,2012-03-14 13:14:27
Elites,AGAINST,EXPLICIT,465064269,2012-03-14 13:14:27
Democrats,AGAINST,EXPLICIT,465064269,2012-03-14 13:14:27
Capitalism,AGAINST,EXPLICIT,465064269,2012-03-14 13:14:27
Capitalism,AGAINST,EXPLICIT,327104546,2011-10-05 12:42:55
The government,AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
America / USA,AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Crime,AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Politicians,AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Social welfare,AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Elites,AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Economy is good,AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Taxes are (good | fair),AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Capitalism,AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Jobs are (available | good),AGAINST,EXPLICIT,368464012,2011-11-19 22:28:35
Climate change is (real | a problem),AGAINST,IMPLICIT,316509591,2011-09-21 08:06:16
The government,AGAINST,EXPLICIT,593218759,2012-07-20 14:25:01
Vegetarians / Vegans,FAVOR,EXPLICIT,593218759,2012-07-20 14:25:01
Politicians,AGAINST,EXPLICIT,593218759,2012-07-20 14:25:01
Food,FAVOR,EXPLICIT,593218759,2012-07-20 14:25:01
Taxes are (good | fair),AGAINST,EXPLICIT,593218759,2012-07-20 14:25:01
Capitalism,AGAINST,EXPLICIT,593218759,2012-07-20 14:25:01
America / USA,FAVOR,EXPLICIT,515611849,2012-05-02 00:51:56
Politicians,FAVOR,EXPLICIT,515611849,2012-05-02 00:51:56
Military,FAVOR,EXPLICIT,515611849,2012-05-02 00:51:56
Journalists,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
The government,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
Barack Obama,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
America / USA,FAVOR,EXPLICIT,383415845,2011-12-10 12:48:07
Liberals,FAVOR,EXPLICIT,383415845,2011-12-10 12:48:07
Politicians,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
Elites,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
Democrats,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
Conservatives,FAVOR,EXPLICIT,383415845,2011-12-10 12:48:07
Economy is good,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
Taxes are (good | fair),AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
Media,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
Capitalism,AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
Republicans (GOP),AGAINST,EXPLICIT,383415845,2011-12-10 12:48:07
The government,AGAINST,EXPLICIT,520182227,2012-05-05 14:17:35
Progressives,FAVOR,EXPLICIT,520182227,2012-05-05 14:17:35
Social welfare,FAVOR,EXPLICIT,520182227,2012-05-05 14:17:35
Elites,AGAINST,EXPLICIT,520182227,2012-05-05 14:17:35
Military,AGAINST,EXPLICIT,520182227,2012-05-05 14:17:35
Elites,AGAINST,IMPLICIT,290894716,2011-08-19 13:56:54
Food,AGAINST,IMPLICIT,290894716,2011-08-19 13:56:54
Capitalism,AGAINST,IMPLICIT,290894716,2011-08-19 13:56:54
Republicans (GOP),FAVOR,EXPLICIT,290894716,2011-08-19 13:56:54
America / USA,FAVOR,EXPLICIT,615973715,2012-08-10 22:00:01
Liberals,FAVOR,IMPLICIT,615973715,2012-08-10 22:00:01
Progressives,FAVOR,IMPLICIT,615973715,2012-08-10 22:00:01
Politicians,AGAINST,EXPLICIT,615973715,2012-08-10 22:00:01
Christianity,AGAINST,IMPLICIT,615973715,2012-08-10 22:00:01
Democrats,FAVOR,IMPLICIT,615973715,2012-08-10 22:00:01
Conservatives,AGAINST,EXPLICIT,615973715,2012-08-10 22:00:01
Diversity,FAVOR,IMPLICIT,615973715,2012-08-10 22:00:01
Republicans (GOP),AGAINST,EXPLICIT,615973715,2012-08-10 22:00:01
The government,AGAINST,EXPLICIT,290496282,2011-08-19 00:53:32
Barack Obama,AGAINST,EXPLICIT,290496282,2011-08-19 00:53:32
America / USA,AGAINST,EXPLICIT,290496282,2011-08-19 00:53:32
Politicians,AGAINST,EXPLICIT,290496282,2011-08-19 00:53:32
Democrats,AGAINST,EXPLICIT,290496282,2011-08-19 00:53:32
Republicans (GOP),FAVOR,EXPLICIT,290496282,2011-08-19 00:53:32
Economy is good,AGAINST,EXPLICIT,507913658,2012-04-24 14:58:58
Capitalism,AGAINST,EXPLICIT,507913658,2012-04-24 14:58:58
America / USA,FAVOR,EXPLICIT,316404236,2011-09-21 03:31:01
Elites,FAVOR,EXPLICIT,316404236,2011-09-21 03:31:01
Economy is good,FAVOR,EXPLICIT,316404236,2011-09-21 03:31:01
Taxes are (good | fair),FAVOR,EXPLICIT,316404236,2011-09-21 03:31:01
Capitalism,FAVOR,EXPLICIT,316404236,2011-09-21 03:31:01
Jobs are (available | good),FAVOR,EXPLICIT,316404236,2011-09-21 03:31:01
Economy is good,FAVOR,EXPLICIT,314316407,2011-09-18 14:03:51
Taxes are (good | fair),FAVOR,EXPLICIT,314316407,2011-09-18 14:03:51
Healthcare,FAVOR,EXPLICIT,314316407,2011-09-18 14:03:51
Capitalism,AGAINST,EXPLICIT,314316407,2011-09-18 14:03:51
The government,AGAINST,EXPLICIT,395459497,2011-12-28 02:41:01
Barack Obama,AGAINST,EXPLICIT,395459497,2011-12-28 02:41:01
Politicians,AGAINST,EXPLICIT,395459497,2011-12-28 02:41:01
Democrats,AGAINST,EXPLICIT,395459497,2011-12-28 02:41:01
Republicans (GOP),AGAINST,EXPLICIT,304151174,2011-09-07 12:52:09
Food,FAVOR,EXPLICIT,640414855,2012-09-05 13:07:45
Military,AGAINST,EXPLICIT,515244500,2012-05-01 19:18:59
The government,AGAINST,EXPLICIT,603470014,2012-07-30 21:17:11
Climate change is (real | a problem),AGAINST,EXPLICIT,603470014,2012-07-30 21:17:11
Fossil fuels,FAVOR,EXPLICIT,603470014,2012-07-30 21:17:11
Social welfare,AGAINST,EXPLICIT,603470014,2012-07-30 21:17:11
Economy is good,FAVOR,EXPLICIT,603470014,2012-07-30 21:17:11
Taxes are (good | fair),AGAINST,EXPLICIT,603470014,2012-07-30 21:17:11
Healthcare,FAVOR,EXPLICIT,603470014,2012-07-30 21:17:11
Capitalism,FAVOR,EXPLICIT,603470014,2012-07-30 21:17:11
Jobs are (available | good),FAVOR,EXPLICIT,603470014,2012-07-30 21:17:11
Military,AGAINST,EXPLICIT,521717829,2012-05-07 17:05:41
Media,AGAINST,EXPLICIT,521717829,2012-05-07 17:05:41
Feminism,AGAINST,EXPLICIT,388074653,2011-12-16 17:04:09
Healthcare,AGAINST,EXPLICIT,388074653,2011-12-16 17:04:09
Abortion,AGAINST,EXPLICIT,388074653,2011-12-16 17:04:09
The government,AGAINST,EXPLICIT,315603384,2011-09-20 02:29:28
Military,AGAINST,EXPLICIT,315603384,2011-09-20 02:29:28
The government,AGAINST,EXPLICIT,542072618,2012-05-30 17:46:48
America / USA,AGAINST,EXPLICIT,542072618,2012-05-30 17:46:48
Politicians,AGAINST,EXPLICIT,542072618,2012-05-30 17:46:48
Elites,AGAINST,EXPLICIT,542072618,2012-05-30 17:46:48
Economy is good,AGAINST,EXPLICIT,542072618,2012-05-30 17:46:48
Military,AGAINST,EXPLICIT,542072618,2012-05-30 17:46:48
Taxes are (good | fair),AGAINST,EXPLICIT,542072618,2012-05-30 17:46:48
Capitalism,AGAINST,EXPLICIT,542072618,2012-05-30 17:46:48
Economy is good,AGAINST,EXPLICIT,616772292,2012-08-11 21:38:16
Taxes are (good | fair),AGAINST,EXPLICIT,616772292,2012-08-11 21:38:16
Healthcare,AGAINST,EXPLICIT,616772292,2012-08-11 21:38:16
Jobs are (available | good),AGAINST,EXPLICIT,616772292,2012-08-11 21:38:16
The government,AGAINST,EXPLICIT,524399467,2012-05-09 13:58:48
Politicians,AGAINST,EXPLICIT,524399467,2012-05-09 13:58:48
Politicians,AGAINST,EXPLICIT,576081021,2012-07-04 12:32:53
The government,AGAINST,EXPLICIT,320977326,2011-09-27 16:40:38
America / USA,AGAINST,EXPLICIT,320977326,2011-09-27 16:40:38
Social welfare,AGAINST,EXPLICIT,320977326,2011-09-27 16:40:38
Economy is good,AGAINST,EXPLICIT,320977326,2011-09-27 16:40:38
Military,AGAINST,EXPLICIT,320977326,2011-09-27 16:40:38
Taxes are (good | fair),AGAINST,EXPLICIT,320977326,2011-09-27 16:40:38
Healthcare,AGAINST,EXPLICIT,320977326,2011-09-27 16:40:38
Capitalism,AGAINST,EXPLICIT,320977326,2011-09-27 16:40:38
Republicans (GOP),AGAINST,EXPLICIT,655799095,2012-09-19 18:22:15
Social welfare,AGAINST,IMPLICIT,655799095,2012-09-19 18:22:15
Social welfare,FAVOR,EXPLICIT,565522204,2012-06-23 17:57:19
Elites,AGAINST,EXPLICIT,565522204,2012-06-23 17:57:19
Conservatives,AGAINST,EXPLICIT,565522204,2012-06-23 17:57:19
Capitalism,AGAINST,EXPLICIT,565522204,2012-06-23 17:57:19
Republicans (GOP),AGAINST,EXPLICIT,565522204,2012-06-23 17:57:19
Liberals,FAVOR,EXPLICIT,619246390,2012-08-14 17:43:22
Progressives,FAVOR,EXPLICIT,619246390,2012-08-14 17:43:22
Democrats,FAVOR,EXPLICIT,619246390,2012-08-14 17:43:22
Republicans (GOP),AGAINST,EXPLICIT,619246390,2012-08-14 17:43:22
Christians,FAVOR,EXPLICIT,647914694,2012-09-12 16:02:15
Christianity,FAVOR,EXPLICIT,647914694,2012-09-12 16:02:15
The government,AGAINST,EXPLICIT,658925105,2012-09-22 13:02:31
America / USA,AGAINST,EXPLICIT,658925105,2012-09-22 13:02:31
Liberals,FAVOR,EXPLICIT,658925105,2012-09-22 13:02:31
Progressives,FAVOR,EXPLICIT,658925105,2012-09-22 13:02:31
Politicians,AGAINST,EXPLICIT,658925105,2012-09-22 13:02:31
Social welfare,FAVOR,EXPLICIT,658925105,2012-09-22 13:02:31
Democrats,FAVOR,EXPLICIT,658925105,2012-09-22 13:02:31
Conservatives,AGAINST,EXPLICIT,658925105,2012-09-22 13:02:31
Military,AGAINST,EXPLICIT,658925105,2012-09-22 13:02:31
Taxes are (good | fair),AGAINST,IMPLICIT,658925105,2012-09-22 13:02:31
Jobs are (available | good),FAVOR,EXPLICIT,658925105,2012-09-22 13:02:31
Republicans (GOP),AGAINST,EXPLICIT,658925105,2012-09-22 13:02:31
Socialism / Communism,FAVOR,EXPLICIT,667924751,2012-10-01 19:45:53
Republicans (GOP),AGAINST,IMPLICIT,667924751,2012-10-01 19:45:53
Terrorism,FAVOR,EXPLICIT,678389728,2012-10-10 17:13:49
The government,AGAINST,EXPLICIT,678389728,2012-10-10 17:13:49
Barack Obama,FAVOR,EXPLICIT,678389728,2012-10-10 17:13:49
America / USA,AGAINST,EXPLICIT,678389728,2012-10-10 17:13:49
Liberals,FAVOR,IMPLICIT,678389728,2012-10-10 17:13:49
Progressives,FAVOR,IMPLICIT,678389728,2012-10-10 17:13:49
Politicians,AGAINST,EXPLICIT,678389728,2012-10-10 17:13:49
Elites,AGAINST,EXPLICIT,678389728,2012-10-10 17:13:49
Democrats,FAVOR,IMPLICIT,678389728,2012-10-10 17:13:49
Conservatives,AGAINST,IMPLICIT,678389728,2012-10-10 17:13:49
Economy is good,AGAINST,EXPLICIT,678389728,2012-10-10 17:13:49
Military,AGAINST,EXPLICIT,678389728,2012-10-10 17:13:49
Jobs are (available | good),AGAINST,EXPLICIT,678389728,2012-10-10 17:13:49
Republicans (GOP),AGAINST,IMPLICIT,678389728,2012-10-10 17:13:49
The government,AGAINST,EXPLICIT,673935497,2012-10-06 23:12:48
Politicians,AGAINST,EXPLICIT,673935497,2012-10-06 23:12:48
Elites,AGAINST,EXPLICIT,673935497,2012-10-06 23:12:48
Media,AGAINST,IMPLICIT,673935497,2012-10-06 23:12:48
Capitalism,AGAINST,IMPLICIT,673935497,2012-10-06 23:12:48
The government,AGAINST,EXPLICIT,654598709,2012-09-18 16:08:17
America / USA,AGAINST,EXPLICIT,654598709,2012-09-18 16:08:17
Politicians,AGAINST,EXPLICIT,654598709,2012-09-18 16:08:17
Economy is good,AGAINST,EXPLICIT,654598709,2012-09-18 16:08:17
Taxes are (good | fair),AGAINST,EXPLICIT,654598709,2012-09-18 16:08:17
Capitalism,AGAINST,EXPLICIT,654598709,2012-09-18 16:08:17
Jobs are (available | good),AGAINST,EXPLICIT,654598709,2012-09-18 16:08:17
Republicans (GOP),AGAINST,EXPLICIT,654598709,2012-09-18 16:08:17
The government,AGAINST,EXPLICIT,653103641,2012-09-17 14:02:27
Politicians,AGAINST,EXPLICIT,682947138,2012-10-15 17:53:19
Barack Obama,FAVOR,EXPLICIT,693074687,2012-10-26 15:42:35
Liberals,FAVOR,IMPLICIT,693074687,2012-10-26 15:42:35
Progressives,FAVOR,IMPLICIT,693074687,2012-10-26 15:42:35
Democrats,FAVOR,IMPLICIT,693074687,2012-10-26 15:42:35
Conservatives,AGAINST,IMPLICIT,693074687,2012-10-26 15:42:35
Republicans (GOP),AGAINST,IMPLICIT,693074687,2012-10-26 15:42:35
The government,AGAINST,EXPLICIT,686492970,2012-10-18 20:34:39
Diversity,FAVOR,EXPLICIT,686492970,2012-10-18 20:34:39
Food,FAVOR,EXPLICIT,686492970,2012-10-18 20:34:39
Journalists,AGAINST,EXPLICIT,384096001,2011-12-11 17:44:13
America / USA,FAVOR,EXPLICIT,384096001,2011-12-11 17:44:13
Media,AGAINST,EXPLICIT,384096001,2011-12-11 17:44:13
Politicians,AGAINST,IMPLICIT,704377375,2012-11-08 17:48:34
Elites,AGAINST,IMPLICIT,704377375,2012-11-08 17:48:34
Media,AGAINST,IMPLICIT,704377375,2012-11-08 17:48:34
Capitalism,AGAINST,IMPLICIT,704377375,2012-11-08 17:48:34
Republicans (GOP),AGAINST,IMPLICIT,704377375,2012-11-08 17:48:34
Republicans (GOP),AGAINST,EXPLICIT,689275038,2012-10-22 16:36:35
Conservatives,AGAINST,EXPLICIT,707439885,2012-11-11 05:15:47
The government,AGAINST,IMPLICIT,712383300,2012-11-17 01:45:35
Social welfare,AGAINST,IMPLICIT,712383300,2012-11-17 01:45:35
The government,FAVOR,IMPLICIT,720482282,2012-11-27 17:48:03
Capitalism,AGAINST,IMPLICIT,720482282,2012-11-27 17:48:03
Conservatives,AGAINST,IMPLICIT,720482282,2012-11-27 17:48:03
The government,AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
America / USA,AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
Crime,AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
Liberals,AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
Progressives,AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
Politicians,AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
Democrats,AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
Conservatives,AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
Republicans (GOP),AGAINST,EXPLICIT,700711224,2012-11-05 06:54:24
America / USA,AGAINST,EXPLICIT,724052656,2012-11-30 19:49:59
Social welfare,AGAINST,EXPLICIT,724052656,2012-11-30 19:49:59
Elites,AGAINST,EXPLICIT,724052656,2012-11-30 19:49:59
Economy is good,AGAINST,EXPLICIT,724052656,2012-11-30 19:49:59
Capitalism,AGAINST,EXPLICIT,724052656,2012-11-30 19:49:59
Jobs are (available | good),FAVOR,EXPLICIT,724052656,2012-11-30 19:49:59
Barack Obama,FAVOR,EXPLICIT,692611078,2012-10-26 04:05:52
Sport,AGAINST,EXPLICIT,692611078,2012-10-26 04:05:52
Liberals,FAVOR,IMPLICIT,692611078,2012-10-26 04:05:52
Progressives,FAVOR,IMPLICIT,692611078,2012-10-26 04:05:52
Politicians,FAVOR,IMPLICIT,692611078,2012-10-26 04:05:52
Democrats,FAVOR,IMPLICIT,692611078,2012-10-26 04:05:52
The government,AGAINST,EXPLICIT,708433671,2012-11-12 19:13:16
America / USA,AGAINST,EXPLICIT,708433671,2012-11-12 19:13:16
Politicians,AGAINST,EXPLICIT,708433671,2012-11-12 19:13:16
Elites,AGAINST,EXPLICIT,708433671,2012-11-12 19:13:16
