target,stance,stance_type,comment_id,comment_date
Sport,FAVOR,EXPLICIT,1556904608,2014-08-24 13:41:00
Barack Obama,FAVOR,EXPLICIT,1556904608,2014-08-24 13:41:00
Abortion,AGAINST,EXPLICIT,2142635282,2015-07-17 19:17:53
Joe Biden,AGAINST,IMPLICIT,1977993595,2015-04-20 19:26:01
Jobs are (available | good),FAVOR,EXPLICIT,1755473485,2014-12-23 01:29:14
Barack Obama,AGAINST,EXPLICIT,1702208437,2014-11-19 22:49:11
Democrats,AGAINST,EXPLICIT,1505996992,2014-07-26 23:55:53
Politicians,AGAINST,EXPLICIT,1505996992,2014-07-26 23:55:53
Barack Obama,AGAINST,EXPLICIT,1831443107,2015-02-02 23:11:44
Journalists,AGAINST,EXPLICIT,1593291928,2014-09-17 16:59:39
Democrats,AGAINST,EXPLICIT,1020998805,2013-08-28 19:51:48
Sport,AGAINST,EXPLICIT,1855838500,2015-02-14 22:26:38
Barack Obama,AGAINST,EXPLICIT,1855838500,2015-02-14 22:26:38
Barack Obama,AGAINST,IMPLICIT,1075652326,2013-10-08 23:13:05
Terrorism,AGAINST,IMPLICIT,1543931772,2014-08-15 13:14:49
Jobs are (available | good),AGAINST,EXPLICIT,1125987676,2013-11-16 16:05:20
Journalists,AGAINST,EXPLICIT,1125987676,2013-11-16 16:05:20
Media,AGAINST,EXPLICIT,1125987676,2013-11-16 16:05:20
Democrats,AGAINST,EXPLICIT,1606194860,2014-09-26 02:56:21
Barack Obama,AGAINST,EXPLICIT,1606194860,2014-09-26 02:56:21
Liberals,AGAINST,EXPLICIT,1606194860,2014-09-26 02:56:21
Healthcare,AGAINST,EXPLICIT,1087617261,2013-10-18 21:04:20
Democrats,AGAINST,EXPLICIT,1087617261,2013-10-18 21:04:20
Barack Obama,AGAINST,EXPLICIT,1087617261,2013-10-18 21:04:20
Politicians,AGAINST,EXPLICIT,1087617261,2013-10-18 21:04:20
Nancy Pelosi,AGAINST,EXPLICIT,1087617261,2013-10-18 21:04:20
The government,AGAINST,EXPLICIT,1087617261,2013-10-18 21:04:20
Hillary Clinton,AGAINST,EXPLICIT,999113518,2013-08-13 14:56:02
Politicians,AGAINST,EXPLICIT,999113518,2013-08-13 14:56:02
The government,AGAINST,EXPLICIT,999113518,2013-08-13 14:56:02
Barack Obama,AGAINST,IMPLICIT,1146876774,2013-12-02 03:02:57
Politicians,AGAINST,EXPLICIT,1146876774,2013-12-02 03:02:57
The government,AGAINST,IMPLICIT,1146876774,2013-12-02 03:02:57
Barack Obama,AGAINST,IMPLICIT,1155861607,2013-12-09 13:36:16
Military,FAVOR,EXPLICIT,1631803342,2014-10-12 13:17:13
The government,AGAINST,EXPLICIT,1028976398,2013-09-03 23:56:49
Drugs,AGAINST,EXPLICIT,1028976398,2013-09-03 23:56:49
Joe Biden,AGAINST,IMPLICIT,1028976398,2013-09-03 23:56:49
Democrats,AGAINST,IMPLICIT,1028976398,2013-09-03 23:56:49
Politicians,AGAINST,IMPLICIT,1028976398,2013-09-03 23:56:49
Journalists,AGAINST,EXPLICIT,1195576024,2014-01-10 21:38:35
Sarah Palin,FAVOR,EXPLICIT,1195576024,2014-01-10 21:38:35
Media,AGAINST,EXPLICIT,1195576024,2014-01-10 21:38:35
Democrats,AGAINST,IMPLICIT,1195576024,2014-01-10 21:38:35
Barack Obama,AGAINST,EXPLICIT,1195576024,2014-01-10 21:38:35
Liberals,AGAINST,EXPLICIT,1195576024,2014-01-10 21:38:35
Democrats,AGAINST,EXPLICIT,1734374232,2014-12-10 03:23:50
Politicians,AGAINST,EXPLICIT,1734374232,2014-12-10 03:23:50
The government,AGAINST,EXPLICIT,1734374232,2014-12-10 03:23:50
Democrats,AGAINST,EXPLICIT,1278228286,2014-03-10 04:06:38
Politicians,AGAINST,EXPLICIT,1278228286,2014-03-10 04:06:38
Barack Obama,AGAINST,EXPLICIT,1251416502,2014-02-19 13:03:56
Healthcare,AGAINST,EXPLICIT,1100125911,2013-10-28 22:46:56
Media,AGAINST,EXPLICIT,1107780884,2013-11-04 01:02:17
Democrats,AGAINST,EXPLICIT,1107780884,2013-11-04 01:02:17
Barack Obama,AGAINST,EXPLICIT,1107780884,2013-11-04 01:02:17
Politicians,AGAINST,EXPLICIT,1107780884,2013-11-04 01:02:17
Liberals,AGAINST,EXPLICIT,1107780884,2013-11-04 01:02:17
Republicans (GOP),AGAINST,EXPLICIT,1049144406,2013-09-18 11:57:14
Democrats,AGAINST,EXPLICIT,1049144406,2013-09-18 11:57:14
Muslims,FAVOR,EXPLICIT,1370435165,2014-05-05 15:25:13
Islam,FAVOR,EXPLICIT,1370435165,2014-05-05 15:25:13
Military,AGAINST,EXPLICIT,1016644289,2013-08-25 05:58:15
America / USA,AGAINST,EXPLICIT,1016644289,2013-08-25 05:58:15
Barack Obama,AGAINST,EXPLICIT,1016644289,2013-08-25 05:58:15
Politicians,AGAINST,EXPLICIT,1016644289,2013-08-25 05:58:15
The government,AGAINST,EXPLICIT,1016644289,2013-08-25 05:58:15
Democrats,AGAINST,EXPLICIT,868690263,2013-04-19 22:51:08
Politicians,AGAINST,EXPLICIT,868690263,2013-04-19 22:51:08
Ukraine,AGAINST,EXPLICIT,1490451903,2014-07-17 21:46:13
Democrats,AGAINST,EXPLICIT,1490451903,2014-07-17 21:46:13
Barack Obama,AGAINST,EXPLICIT,1490451903,2014-07-17 21:46:13
Politicians,AGAINST,EXPLICIT,1490451903,2014-07-17 21:46:13
The government,AGAINST,EXPLICIT,1490451903,2014-07-17 21:46:13
Barack Obama,AGAINST,EXPLICIT,1787368953,2015-01-11 20:23:55
Barack Obama,AGAINST,EXPLICIT,993164889,2013-08-08 15:08:03
Politicians,AGAINST,EXPLICIT,993164889,2013-08-08 15:08:03
The government,AGAINST,EXPLICIT,993164889,2013-08-08 15:08:03
Gay / LGTBQ+,AGAINST,EXPLICIT,2055151451,2015-05-31 21:26:30
Terrorism,AGAINST,EXPLICIT,2171124493,2015-08-03 00:17:34
Democrats,AGAINST,IMPLICIT,2171124493,2015-08-03 00:17:34
The government,AGAINST,IMPLICIT,2171124493,2015-08-03 00:17:34
Joe Biden,AGAINST,EXPLICIT,2292124263,2015-10-06 01:00:03
Democrats,AGAINST,EXPLICIT,2292124263,2015-10-06 01:00:03
Elites,AGAINST,EXPLICIT,2196016996,2015-08-15 20:25:52
Crime,AGAINST,EXPLICIT,2196016996,2015-08-15 20:25:52
Hillary Clinton,AGAINST,EXPLICIT,2196016996,2015-08-15 20:25:52
Democrats,AGAINST,EXPLICIT,2196016996,2015-08-15 20:25:52
Barack Obama,AGAINST,EXPLICIT,2196016996,2015-08-15 20:25:52
Politicians,AGAINST,EXPLICIT,2196016996,2015-08-15 20:25:52
The government,AGAINST,EXPLICIT,2196016996,2015-08-15 20:25:52
The government,AGAINST,EXPLICIT,1309011412,2014-03-28 23:48:55
Donald Trump,AGAINST,EXPLICIT,2568382474,2016-03-14 05:59:18
Movies,AGAINST,EXPLICIT,2728037005,2016-06-13 13:04:09
Elites,AGAINST,IMPLICIT,2728037005,2016-06-13 13:04:09
Media,AGAINST,EXPLICIT,2728037005,2016-06-13 13:04:09
Social media,AGAINST,EXPLICIT,2728037005,2016-06-13 13:04:09
Joe Biden,AGAINST,EXPLICIT,2953053992,2016-10-16 12:20:52
Media,AGAINST,EXPLICIT,2953053992,2016-10-16 12:20:52
The government,AGAINST,EXPLICIT,2953053992,2016-10-16 12:20:52
Journalists,AGAINST,EXPLICIT,2953053992,2016-10-16 12:20:52
Republicans (GOP),FAVOR,EXPLICIT,2832114293,2016-08-11 13:30:27
Democrats,AGAINST,EXPLICIT,2832114293,2016-08-11 13:30:27
Barack Obama,AGAINST,EXPLICIT,2832114293,2016-08-11 13:30:27
Conservatives,FAVOR,EXPLICIT,2832114293,2016-08-11 13:30:27
Donald Trump,FAVOR,EXPLICIT,2832114293,2016-08-11 13:30:27
Music,FAVOR,EXPLICIT,2595453678,2016-03-29 19:40:30
Hobbies,FAVOR,IMPLICIT,2595453678,2016-03-29 19:40:30
Crime,AGAINST,EXPLICIT,2767444449,2016-07-06 01:43:10
Hillary Clinton,AGAINST,EXPLICIT,2767444449,2016-07-06 01:43:10
Politicians,AGAINST,EXPLICIT,2767444449,2016-07-06 01:43:10
Taxes are (good | fair),AGAINST,EXPLICIT,2929741610,2016-10-02 16:57:10
Journalists,AGAINST,EXPLICIT,2929741610,2016-10-02 16:57:10
Media,AGAINST,EXPLICIT,2929741610,2016-10-02 16:57:10
Barack Obama,AGAINST,IMPLICIT,2929741610,2016-10-02 16:57:10
Donald Trump,AGAINST,IMPLICIT,2929741610,2016-10-02 16:57:10
Hillary Clinton,AGAINST,EXPLICIT,2850426624,2016-08-21 21:56:32
Barack Obama,AGAINST,EXPLICIT,2881949271,2016-09-08 03:11:57
Politicians,AGAINST,EXPLICIT,2881949271,2016-09-08 03:11:57
Democrats,AGAINST,EXPLICIT,3111925184,2017-01-21 22:26:41
Liberals,AGAINST,EXPLICIT,3111925184,2017-01-21 22:26:41
Democrats,AGAINST,EXPLICIT,2632500972,2016-04-19 22:35:16
Fascism / Nazism,AGAINST,IMPLICIT,2632500972,2016-04-19 22:35:16
Democrats,AGAINST,EXPLICIT,2970466020,2016-10-26 21:11:45
Music,AGAINST,EXPLICIT,3001828054,2016-11-14 17:38:06
Elites,AGAINST,EXPLICIT,3001828054,2016-11-14 17:38:06
Diversity,AGAINST,IMPLICIT,3001828054,2016-11-14 17:38:06
Journalists,AGAINST,EXPLICIT,3001828054,2016-11-14 17:38:06
Black people,AGAINST,EXPLICIT,3001828054,2016-11-14 17:38:06
America / USA,FAVOR,IMPLICIT,3001828054,2016-11-14 17:38:06
Media,AGAINST,EXPLICIT,3001828054,2016-11-14 17:38:06
Conservatives,FAVOR,IMPLICIT,3001828054,2016-11-14 17:38:06
Politicians,AGAINST,IMPLICIT,3001828054,2016-11-14 17:38:06
Donald Trump,FAVOR,IMPLICIT,3001828054,2016-11-14 17:38:06
The government,AGAINST,IMPLICIT,3001828054,2016-11-14 17:38:06
Liberals,AGAINST,IMPLICIT,3001828054,2016-11-14 17:38:06
Progressives,AGAINST,IMPLICIT,3001828054,2016-11-14 17:38:06
Immigration / immigrants,AGAINST,EXPLICIT,3198907368,2017-03-11 13:10:05
Donald Trump,AGAINST,IMPLICIT,3198907368,2017-03-11 13:10:05
Hillary Clinton,AGAINST,EXPLICIT,3046117144,2016-12-10 22:40:09
Drugs,AGAINST,IMPLICIT,2987868405,2016-11-06 17:14:03
Politicians,AGAINST,IMPLICIT,2987868405,2016-11-06 17:14:03
Nancy Pelosi,AGAINST,IMPLICIT,2987868405,2016-11-06 17:14:03
Republicans (GOP),FAVOR,IMPLICIT,3171119370,2017-02-23 15:17:26
America / USA,FAVOR,IMPLICIT,3171119370,2017-02-23 15:17:26
Democrats,AGAINST,IMPLICIT,3171119370,2017-02-23 15:17:26
Economy is good,FAVOR,IMPLICIT,3171119370,2017-02-23 15:17:26
Conservatives,FAVOR,IMPLICIT,3171119370,2017-02-23 15:17:26
Donald Trump,FAVOR,IMPLICIT,3171119370,2017-02-23 15:17:26
Liberals,AGAINST,IMPLICIT,3171119370,2017-02-23 15:17:26
Donald Trump,AGAINST,EXPLICIT,3057737839,2016-12-18 13:00:44
Barack Obama,AGAINST,EXPLICIT,3102376599,2017-01-16 16:00:52
Democrats,AGAINST,EXPLICIT,3277908938,2017-04-27 22:26:09
Politicians,AGAINST,EXPLICIT,3277908938,2017-04-27 22:26:09
Donald Trump,FAVOR,IMPLICIT,3277908938,2017-04-27 22:26:09
Hillary Clinton,AGAINST,EXPLICIT,2125391106,2015-07-08 22:17:56
Liberals,AGAINST,EXPLICIT,3219619684,2017-03-23 17:51:00
Journalists,AGAINST,EXPLICIT,3450241463,2017-08-03 19:24:14
Media,AGAINST,EXPLICIT,3450241463,2017-08-03 19:24:14
Donald Trump,FAVOR,IMPLICIT,3450241463,2017-08-03 19:24:14
Journalists,AGAINST,EXPLICIT,3070104127,2016-12-26 21:55:26
Media,AGAINST,EXPLICIT,3070104127,2016-12-26 21:55:26
Muslims,AGAINST,EXPLICIT,3070104127,2016-12-26 21:55:26
Barack Obama,AGAINST,EXPLICIT,2693808438,2016-05-25 00:46:03
Politicians,AGAINST,EXPLICIT,2693808438,2016-05-25 00:46:03
The government,AGAINST,EXPLICIT,2693808438,2016-05-25 00:46:03
Hillary Clinton,AGAINST,EXPLICIT,2901717162,2016-09-17 13:45:18
Donald Trump,FAVOR,EXPLICIT,3159035100,2017-02-16 22:01:40
Barack Obama,AGAINST,EXPLICIT,3159035100,2017-02-16 22:01:40
Hillary Clinton,AGAINST,EXPLICIT,3251884619,2017-04-12 01:13:54
Abortion,AGAINST,IMPLICIT,3251884619,2017-04-12 01:13:54
Climate change is (real | a problem),AGAINST,EXPLICIT,3306551646,2017-05-15 13:01:18
Abortion,AGAINST,EXPLICIT,3306551646,2017-05-15 13:01:18
Feminism,AGAINST,EXPLICIT,3306551646,2017-05-15 13:01:18
Diversity,AGAINST,EXPLICIT,2711179337,2016-06-04 00:14:32
Woke,AGAINST,EXPLICIT,2711179337,2016-06-04 00:14:32
Sport,AGAINST,EXPLICIT,2711179337,2016-06-04 00:14:32
Democrats,AGAINST,EXPLICIT,2711179337,2016-06-04 00:14:32
Conservatives,FAVOR,EXPLICIT,2711179337,2016-06-04 00:14:32
Liberals,AGAINST,EXPLICIT,2711179337,2016-06-04 00:14:32
Progressives,AGAINST,EXPLICIT,2711179337,2016-06-04 00:14:32
Gay / LGTBQ+,AGAINST,EXPLICIT,2711179337,2016-06-04 00:14:32
Social media,AGAINST,EXPLICIT,2656691821,2016-05-03 23:13:31
Conservatives,FAVOR,IMPLICIT,2656691821,2016-05-03 23:13:31
Barack Obama,AGAINST,EXPLICIT,2315618209,2015-10-19 20:10:36
Abortion,AGAINST,EXPLICIT,2358368393,2015-11-13 20:29:35
Conservatives,FAVOR,IMPLICIT,2358368393,2015-11-13 20:29:35
Liberals,AGAINST,EXPLICIT,2358368393,2015-11-13 20:29:35
Liberals,AGAINST,EXPLICIT,2381809082,2015-11-27 22:30:05
Journalists,AGAINST,EXPLICIT,2432166185,2015-12-30 15:14:21
Media,AGAINST,EXPLICIT,2432166185,2015-12-30 15:14:21
Liberals,AGAINST,EXPLICIT,2432166185,2015-12-30 15:14:21
Police,AGAINST,EXPLICIT,2337555614,2015-11-01 12:55:48
Crime,AGAINST,EXPLICIT,2337555614,2015-11-01 12:55:48
America / USA,AGAINST,EXPLICIT,2337555614,2015-11-01 12:55:48
Politicians,AGAINST,EXPLICIT,2337555614,2015-11-01 12:55:48
The government,AGAINST,EXPLICIT,2337555614,2015-11-01 12:55:48
Black people,AGAINST,EXPLICIT,2501879814,2016-02-08 02:47:37
Media,AGAINST,EXPLICIT,3324071641,2017-05-25 13:47:21
Immigration / immigrants,AGAINST,EXPLICIT,3503842260,2017-09-05 23:01:46
Jobs are (available | good),AGAINST,EXPLICIT,3460361905,2017-08-10 00:35:48
Movies,AGAINST,EXPLICIT,3460361905,2017-08-10 00:35:48
Black people,AGAINST,EXPLICIT,3460361905,2017-08-10 00:35:48
Sport,AGAINST,EXPLICIT,3460361905,2017-08-10 00:35:48
Democrats,AGAINST,EXPLICIT,3471418774,2017-08-16 19:03:00
Donald Trump,FAVOR,EXPLICIT,3332427165,2017-05-30 22:39:23
Hillary Clinton,AGAINST,IMPLICIT,3515427571,2017-09-13 13:43:14
Politicians,AGAINST,IMPLICIT,3515427571,2017-09-13 13:43:14
Democrats,AGAINST,IMPLICIT,2519955667,2016-02-17 20:13:40
Liberals,AGAINST,IMPLICIT,2519955667,2016-02-17 20:13:40
Democrats,AGAINST,EXPLICIT,3417352288,2017-07-14 23:50:07
Politicians,AGAINST,EXPLICIT,3417352288,2017-07-14 23:50:07
Journalists,AGAINST,EXPLICIT,3404001816,2017-07-07 02:45:31
Media,AGAINST,EXPLICIT,3404001816,2017-07-07 02:45:31
Journalists,AGAINST,EXPLICIT,3361695090,2017-06-15 00:22:20
Media,AGAINST,EXPLICIT,3361695090,2017-06-15 00:22:20
Democrats,AGAINST,EXPLICIT,3361695090,2017-06-15 00:22:20
Politicians,AGAINST,EXPLICIT,3361695090,2017-06-15 00:22:20
Liberals,AGAINST,EXPLICIT,3361695090,2017-06-15 00:22:20
Donald Trump,AGAINST,IMPLICIT,3527154257,2017-09-20 22:42:14
Hillary Clinton,AGAINST,EXPLICIT,3536007065,2017-09-26 02:32:10
Jews,AGAINST,EXPLICIT,2258369734,2015-09-17 12:21:08
Democrats,AGAINST,EXPLICIT,3028079217,2016-11-30 17:44:26
Muslims,AGAINST,EXPLICIT,3028079217,2016-11-30 17:44:26
Joe Biden,AGAINST,EXPLICIT,3795607203,2018-03-10 00:13:00
Social media,AGAINST,EXPLICIT,3840755691,2018-04-05 18:18:50
Democrats,AGAINST,EXPLICIT,3874592447,2018-04-26 22:54:37
Crime,AGAINST,EXPLICIT,3730364511,2018-01-28 15:38:35
Politicians,AGAINST,EXPLICIT,3730364511,2018-01-28 15:38:35
Feminism,FAVOR,EXPLICIT,3730364511,2018-01-28 15:38:35
Barack Obama,AGAINST,EXPLICIT,3898099352,2018-05-12 22:55:33
Barack Obama,AGAINST,EXPLICIT,3742902860,2018-02-05 00:44:09
Donald Trump,FAVOR,EXPLICIT,3742902860,2018-02-05 00:44:09
Liberals,AGAINST,EXPLICIT,3756014568,2018-02-13 14:06:56
Media,AGAINST,EXPLICIT,3913524693,2018-05-23 12:15:53
Donald Trump,AGAINST,EXPLICIT,4036792553,2018-08-12 22:41:40
Republicans (GOP),AGAINST,EXPLICIT,4045315261,2018-08-17 13:36:47
Democrats,AGAINST,EXPLICIT,4045315261,2018-08-17 13:36:47
Elites,AGAINST,EXPLICIT,3543734264,2017-09-30 13:44:48
Food,AGAINST,EXPLICIT,3543734264,2017-09-30 13:44:48
Sport,AGAINST,EXPLICIT,3543734264,2017-09-30 13:44:48
Economy is good,AGAINST,EXPLICIT,3543734264,2017-09-30 13:44:48
Politicians,AGAINST,EXPLICIT,4015569083,2018-07-31 21:03:08
Democrats,AGAINST,EXPLICIT,4119426623,2018-09-28 18:45:22
Donald Trump,AGAINST,EXPLICIT,4190210178,2018-11-11 21:31:56
Journalists,AGAINST,EXPLICIT,4181494605,2018-11-06 17:42:59
Media,AGAINST,EXPLICIT,4181494605,2018-11-06 17:42:59
Hillary Clinton,AGAINST,EXPLICIT,4224174547,2018-12-04 02:42:07
Sport,AGAINST,EXPLICIT,4061408419,2018-08-26 17:56:04
Democrats,AGAINST,EXPLICIT,4102878713,2018-09-19 02:47:14
Movies,AGAINST,EXPLICIT,3559122004,2017-10-09 19:13:10
Elites,AGAINST,EXPLICIT,3559122004,2017-10-09 19:13:10
Media,AGAINST,EXPLICIT,3559122004,2017-10-09 19:13:10
Democrats,AGAINST,IMPLICIT,3559122004,2017-10-09 19:13:10
Liberals,AGAINST,EXPLICIT,3559122004,2017-10-09 19:13:10
Republicans (GOP),FAVOR,EXPLICIT,4241270750,2018-12-14 16:38:07
Democrats,AGAINST,EXPLICIT,4241270750,2018-12-14 16:38:07
Conservatives,FAVOR,EXPLICIT,4241270750,2018-12-14 16:38:07
Politicians,AGAINST,EXPLICIT,4241270750,2018-12-14 16:38:07
Liberals,AGAINST,EXPLICIT,4241270750,2018-12-14 16:38:07
Russia,AGAINST,EXPLICIT,4146850177,2018-10-16 00:31:48
Taxes are (good | fair),AGAINST,EXPLICIT,4146850177,2018-10-16 00:31:48
The government,AGAINST,EXPLICIT,4146850177,2018-10-16 00:31:48
Abortion,AGAINST,EXPLICIT,4263525762,2018-12-31 14:25:10
Abortion,FAVOR,EXPLICIT,3862694413,2018-04-19 15:30:37
Social media,AGAINST,EXPLICIT,3862694413,2018-04-19 15:30:37
Donald Trump,FAVOR,EXPLICIT,3990311735,2018-07-16 00:54:54
Republicans (GOP),FAVOR,EXPLICIT,4002873787,2018-07-23 20:30:13
Elites,AGAINST,EXPLICIT,4002873787,2018-07-23 20:30:13
America / USA,FAVOR,EXPLICIT,4002873787,2018-07-23 20:30:13
Democrats,AGAINST,EXPLICIT,4002873787,2018-07-23 20:30:13
Barack Obama,AGAINST,EXPLICIT,4002873787,2018-07-23 20:30:13
Conservatives,FAVOR,EXPLICIT,4002873787,2018-07-23 20:30:13
Politicians,AGAINST,EXPLICIT,4002873787,2018-07-23 20:30:13
Donald Trump,FAVOR,EXPLICIT,4002873787,2018-07-23 20:30:13
The government,FAVOR,EXPLICIT,4002873787,2018-07-23 20:30:13
Liberals,AGAINST,EXPLICIT,4002873787,2018-07-23 20:30:13
Progressives,AGAINST,EXPLICIT,4002873787,2018-07-23 20:30:13
Media,AGAINST,EXPLICIT,3935950740,2018-06-08 16:13:40
Immigration / immigrants,AGAINST,EXPLICIT,4255489015,2018-12-24 22:29:34
Democrats,AGAINST,EXPLICIT,4255489015,2018-12-24 22:29:34
Democrats,AGAINST,EXPLICIT,3679664489,2017-12-27 02:40:11
Journalists,AGAINST,EXPLICIT,3631782979,2017-11-25 01:06:24
Hillary Clinton,AGAINST,EXPLICIT,3568968113,2017-10-15 23:09:31
Progressives,AGAINST,EXPLICIT,3622714575,2017-11-19 00:21:36
Republicans (GOP),AGAINST,EXPLICIT,3595164405,2017-11-01 16:03:50
Politicians,AGAINST,EXPLICIT,3595164405,2017-11-01 16:03:50
The government,AGAINST,EXPLICIT,3595164405,2017-11-01 16:03:50
Donald Trump,AGAINST,EXPLICIT,4089659795,2018-09-11 15:07:27
Elites,AGAINST,EXPLICIT,3717408129,2018-01-20 14:30:39
Politicians,AGAINST,EXPLICIT,3717408129,2018-01-20 14:30:39
The government,AGAINST,EXPLICIT,3717408129,2018-01-20 14:30:39
Media,AGAINST,EXPLICIT,3657562619,2017-12-11 20:03:09
Democrats,AGAINST,EXPLICIT,4129413150,2018-10-04 21:16:27
Democrats,AGAINST,EXPLICIT,3648070610,2017-12-05 19:14:39
The government,AGAINST,EXPLICIT,3640848477,2017-12-01 02:37:12
Hillary Clinton,AGAINST,EXPLICIT,4200156253,2018-11-17 21:23:23
Democrats,AGAINST,EXPLICIT,4200156253,2018-11-17 21:23:23
Politicians,AGAINST,EXPLICIT,4200156253,2018-11-17 21:23:23
Christianity,AGAINST,EXPLICIT,4294077776,2019-01-19 21:33:42
Christians,AGAINST,EXPLICIT,4294077776,2019-01-19 21:33:42
Democrats,AGAINST,EXPLICIT,4316278667,2019-01-31 18:43:03
Donald Trump,FAVOR,EXPLICIT,4289312050,2019-01-16 20:08:01
Nancy Pelosi,AGAINST,EXPLICIT,4289312050,2019-01-16 20:08:01
Climate change is (real | a problem),AGAINST,IMPLICIT,4330872907,2019-02-10 15:00:06
Economy is good,AGAINST,EXPLICIT,4276105250,2019-01-08 23:08:13
The government,AGAINST,EXPLICIT,4276105250,2019-01-08 23:08:13
White people,AGAINST,EXPLICIT,3978559024,2018-07-08 00:45:57
Democrats,AGAINST,EXPLICIT,3978559024,2018-07-08 00:45:57
Crime,AGAINST,EXPLICIT,4352023834,2019-02-24 14:46:43
Liberals,AGAINST,EXPLICIT,4431141986,2019-04-20 13:39:04
Republicans (GOP),FAVOR,EXPLICIT,4377183165,2019-03-13 21:56:01
America / USA,FAVOR,EXPLICIT,4377183165,2019-03-13 21:56:01
Democrats,AGAINST,EXPLICIT,4377183165,2019-03-13 21:56:01
Conservatives,FAVOR,EXPLICIT,4377183165,2019-03-13 21:56:01
Donald Trump,FAVOR,EXPLICIT,4377183165,2019-03-13 21:56:01
Liberals,AGAINST,EXPLICIT,4377183165,2019-03-13 21:56:01
Progressives,AGAINST,EXPLICIT,4377183165,2019-03-13 21:56:01
Republicans (GOP),FAVOR,EXPLICIT,3611876460,2017-11-12 01:42:11
Democrats,AGAINST,EXPLICIT,3611876460,2017-11-12 01:42:11
Conservatives,FAVOR,EXPLICIT,3611876460,2017-11-12 01:42:11
Liberals,AGAINST,EXPLICIT,3611876460,2017-11-12 01:42:11
Progressives,AGAINST,EXPLICIT,3611876460,2017-11-12 01:42:11
Elites,FAVOR,IMPLICIT,4381015885,2019-03-16 14:52:22
Socialism / Communism,FAVOR,IMPLICIT,4381015885,2019-03-16 14:52:22
Democrats,FAVOR,IMPLICIT,4381015885,2019-03-16 14:52:22
Politicians,FAVOR,IMPLICIT,4381015885,2019-03-16 14:52:22
Liberals,FAVOR,IMPLICIT,4381015885,2019-03-16 14:52:22
Progressives,FAVOR,IMPLICIT,4381015885,2019-03-16 14:52:22
Democrats,AGAINST,EXPLICIT,4410144754,2019-04-05 00:43:12
Nancy Pelosi,AGAINST,EXPLICIT,4410144754,2019-04-05 00:43:12
Joe Biden,FAVOR,EXPLICIT,4360660278,2019-03-02 03:48:58
Nancy Pelosi,AGAINST,EXPLICIT,4360660278,2019-03-02 03:48:58
Democrats,FAVOR,IMPLICIT,4360660278,2019-03-02 03:48:58
Liberals,AGAINST,EXPLICIT,4385720045,2019-03-19 20:56:55
Donald Trump,AGAINST,EXPLICIT,4457429089,2019-05-10 16:29:32
