target,stance,stance_type,comment_id,comment_date
Progressives,AGAINST,IMPLICIT,3774796308,2018-02-25 01:14:16
Capitalism,AGAINST,EXPLICIT,4364518443,2019-03-05 03:52:46
Food,AGAINST,EXPLICIT,4364518443,2019-03-05 03:52:46
Hillary Clinton,AGAINST,EXPLICIT,3742828255,2018-02-04 23:33:14
Donald Trump,AGAINST,EXPLICIT,3742828255,2018-02-04 23:33:14
The government,AGAINST,EXPLICIT,3742828255,2018-02-04 23:33:14
Immigration / immigrants,FAVOR,EXPLICIT,4218494354,2018-11-30 03:03:46
Military,FAVOR,EXPLICIT,4218494354,2018-11-30 03:03:46
Social welfare,FAVOR,EXPLICIT,4288743919,2019-01-16 14:25:46
Healthcare,FAVOR,EXPLICIT,4288743919,2019-01-16 14:25:46
Drugs,AGAINST,EXPLICIT,4288743919,2019-01-16 14:25:46
Jobs are (available | good),AGAINST,IMPLICIT,4267763844,2019-01-03 16:26:17
Immigration / immigrants,AGAINST,IMPLICIT,4267763844,2019-01-03 16:26:17
Economy is good,AGAINST,IMPLICIT,4267763844,2019-01-03 16:26:17
Crime,FAVOR,EXPLICIT,3772553683,2018-02-23 15:33:32
Sport,FAVOR,EXPLICIT,3772553683,2018-02-23 15:33:32
Liberals,AGAINST,EXPLICIT,3772553683,2018-02-23 15:33:32
Social welfare,AGAINST,EXPLICIT,3183046739,2017-03-02 18:17:36
Healthcare,AGAINST,EXPLICIT,3183046739,2017-03-02 18:17:36
Jobs are (available | good),AGAINST,EXPLICIT,3183046739,2017-03-02 18:17:36
Capitalism,FAVOR,IMPLICIT,3183046739,2017-03-02 18:17:36
Immigration / immigrants,AGAINST,EXPLICIT,3183046739,2017-03-02 18:17:36
America / USA,AGAINST,EXPLICIT,3183046739,2017-03-02 18:17:36
The government,AGAINST,EXPLICIT,3183046739,2017-03-02 18:17:36
Immigration / immigrants,AGAINST,EXPLICIT,4310540302,2019-01-28 06:34:45
Joe Biden,FAVOR,EXPLICIT,4281427990,2019-01-12 04:38:12
Democrats,AGAINST,EXPLICIT,4281427990,2019-01-12 04:38:12
The government,AGAINST,EXPLICIT,3754027934,2018-02-12 05:23:36
Social welfare,FAVOR,EXPLICIT,4250834129,2018-12-21 06:46:49
Jobs are (available | good),FAVOR,EXPLICIT,4250834129,2018-12-21 06:46:49
Capitalism,AGAINST,EXPLICIT,4250834129,2018-12-21 06:46:49
Immigration / immigrants,AGAINST,IMPLICIT,4250834129,2018-12-21 06:46:49
Elites,AGAINST,EXPLICIT,4250834129,2018-12-21 06:46:49
Economy is good,FAVOR,EXPLICIT,4250834129,2018-12-21 06:46:49
Politicians,AGAINST,EXPLICIT,4246086167,2018-12-18 05:00:35
Russia,FAVOR,EXPLICIT,4233075979,2018-12-10 02:38:10
Donald Trump,AGAINST,EXPLICIT,4233075979,2018-12-10 02:38:10
Taxes are (good | fair),AGAINST,EXPLICIT,3728576740,2018-01-27 05:21:59
Economy is good,AGAINST,EXPLICIT,3728576740,2018-01-27 05:21:59
The government,AGAINST,EXPLICIT,3728576740,2018-01-27 05:21:59
Crime,AGAINST,EXPLICIT,4343125572,2019-02-18 15:07:53
Climate change is (real | a problem),AGAINST,EXPLICIT,4351716883,2019-02-24 06:48:35
Media,AGAINST,EXPLICIT,4351716883,2019-02-24 06:48:35
Politicians,AGAINST,EXPLICIT,4351716883,2019-02-24 06:48:35
Social welfare,FAVOR,EXPLICIT,4038807404,2018-08-14 01:31:52
Healthcare,FAVOR,EXPLICIT,4038807404,2018-08-14 01:31:52
Republicans (GOP),AGAINST,IMPLICIT,4038807404,2018-08-14 01:31:52
Immigration / immigrants,AGAINST,EXPLICIT,4038807404,2018-08-14 01:31:52
Christianity,FAVOR,EXPLICIT,4038807404,2018-08-14 01:31:52
America / USA,AGAINST,IMPLICIT,4038807404,2018-08-14 01:31:52
Democrats,AGAINST,IMPLICIT,4038807404,2018-08-14 01:31:52
Christians,FAVOR,EXPLICIT,4038807404,2018-08-14 01:31:52
Conservatives,FAVOR,IMPLICIT,4038807404,2018-08-14 01:31:52
Donald Trump,AGAINST,IMPLICIT,4038807404,2018-08-14 01:31:52
The government,AGAINST,IMPLICIT,4038807404,2018-08-14 01:31:52
Liberals,AGAINST,IMPLICIT,4038807404,2018-08-14 01:31:52
Kamala Harris,AGAINST,EXPLICIT,4102424926,2018-09-18 20:08:01
Drugs,AGAINST,EXPLICIT,3755191164,2018-02-12 22:31:15
Crime,AGAINST,IMPLICIT,3755191164,2018-02-12 22:31:15
Journalists,AGAINST,EXPLICIT,4303515144,2019-01-23 17:49:15
Woke,AGAINST,EXPLICIT,4303515144,2019-01-23 17:49:15
Hillary Clinton,AGAINST,EXPLICIT,4303515144,2019-01-23 17:49:15
Media,AGAINST,EXPLICIT,4303515144,2019-01-23 17:49:15
Democrats,AGAINST,EXPLICIT,4303515144,2019-01-23 17:49:15
Donald Trump,AGAINST,EXPLICIT,4303515144,2019-01-23 17:49:15
Liberals,AGAINST,EXPLICIT,4303515144,2019-01-23 17:49:15
Progressives,AGAINST,EXPLICIT,4303515144,2019-01-23 17:49:15
Politicians,AGAINST,EXPLICIT,4357800460,2019-02-28 07:39:53
Democrats,AGAINST,EXPLICIT,4357800460,2019-02-28 07:39:53
Republicans (GOP),FAVOR,EXPLICIT,4075520021,2018-09-03 16:50:02
Russia,AGAINST,EXPLICIT,4075520021,2018-09-03 16:50:02
Elites,AGAINST,EXPLICIT,4075520021,2018-09-03 16:50:02
Journalists,AGAINST,EXPLICIT,4075520021,2018-09-03 16:50:02
America / USA,FAVOR,EXPLICIT,4075520021,2018-09-03 16:50:02
Media,AGAINST,EXPLICIT,4075520021,2018-09-03 16:50:02
Democrats,AGAINST,IMPLICIT,4075520021,2018-09-03 16:50:02
Conservatives,FAVOR,EXPLICIT,4075520021,2018-09-03 16:50:02
Politicians,AGAINST,EXPLICIT,4075520021,2018-09-03 16:50:02
Donald Trump,FAVOR,EXPLICIT,4075520021,2018-09-03 16:50:02
The government,AGAINST,EXPLICIT,4075520021,2018-09-03 16:50:02
Liberals,AGAINST,EXPLICIT,4075520021,2018-09-03 16:50:02
Media,AGAINST,IMPLICIT,3992945327,2018-07-17 14:51:36
Barack Obama,AGAINST,IMPLICIT,3992945327,2018-07-17 14:51:36
Donald Trump,AGAINST,IMPLICIT,3992945327,2018-07-17 14:51:36
Journalists,AGAINST,EXPLICIT,4120712023,2018-09-29 16:15:48
Media,AGAINST,EXPLICIT,4120712023,2018-09-29 16:15:48
Democrats,AGAINST,EXPLICIT,4120712023,2018-09-29 16:15:48
Jobs are (available | good),FAVOR,EXPLICIT,4143372814,2018-10-13 17:33:49
Republicans (GOP),AGAINST,EXPLICIT,4143372814,2018-10-13 17:33:49
Fascism / Nazism,AGAINST,EXPLICIT,4143372814,2018-10-13 17:33:49
Socialism / Communism,AGAINST,EXPLICIT,4143372814,2018-10-13 17:33:49
America / USA,FAVOR,EXPLICIT,4143372814,2018-10-13 17:33:49
Economy is good,FAVOR,EXPLICIT,4143372814,2018-10-13 17:33:49
Social welfare,AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
Healthcare,AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
Taxes are (good | fair),AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
Kamala Harris,AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
Democrats,AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
Politicians,AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
The government,AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
Liberals,AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
Progressives,AGAINST,EXPLICIT,4314322157,2019-01-30 15:57:47
Social welfare,AGAINST,EXPLICIT,4273828896,2019-01-07 17:44:28
Immigration / immigrants,FAVOR,EXPLICIT,4273828896,2019-01-07 17:44:28
Hillary Clinton,FAVOR,EXPLICIT,4273828896,2019-01-07 17:44:28
America / USA,FAVOR,EXPLICIT,4273828896,2019-01-07 17:44:28
Media,AGAINST,EXPLICIT,4273828896,2019-01-07 17:44:28
Democrats,AGAINST,EXPLICIT,4273828896,2019-01-07 17:44:28
Barack Obama,FAVOR,EXPLICIT,4273828896,2019-01-07 17:44:28
Politicians,AGAINST,EXPLICIT,4273828896,2019-01-07 17:44:28
Donald Trump,AGAINST,EXPLICIT,4273828896,2019-01-07 17:44:28
Liberals,AGAINST,EXPLICIT,4273828896,2019-01-07 17:44:28
Media,AGAINST,EXPLICIT,4061396283,2018-08-26 17:48:30
Sport,FAVOR,EXPLICIT,3850871378,2018-04-11 22:52:00
Politicians,AGAINST,IMPLICIT,3769160103,2018-02-21 15:35:30
The government,AGAINST,IMPLICIT,3769160103,2018-02-21 15:35:30
White people,AGAINST,EXPLICIT,4105395245,2018-09-20 14:51:24
Democrats,AGAINST,IMPLICIT,4105395245,2018-09-20 14:51:24
Politicians,AGAINST,IMPLICIT,4105395245,2018-09-20 14:51:24
Feminism,AGAINST,EXPLICIT,4105395245,2018-09-20 14:51:24
Liberals,AGAINST,IMPLICIT,4105395245,2018-09-20 14:51:24
Progressives,AGAINST,IMPLICIT,4105395245,2018-09-20 14:51:24
Music,AGAINST,IMPLICIT,4309295085,2019-01-27 11:23:59
Drugs,AGAINST,IMPLICIT,4309295085,2019-01-27 11:23:59
Socialism / Communism,AGAINST,IMPLICIT,4309295085,2019-01-27 11:23:59
Liberals,AGAINST,IMPLICIT,4309295085,2019-01-27 11:23:59
Progressives,AGAINST,IMPLICIT,4309295085,2019-01-27 11:23:59
Immigration / immigrants,AGAINST,EXPLICIT,4335701125,2019-02-13 14:59:35
Abortion,AGAINST,EXPLICIT,4335701125,2019-02-13 14:59:35
Democrats,AGAINST,EXPLICIT,4150516844,2018-10-18 03:54:35
Politicians,AGAINST,EXPLICIT,4150516844,2018-10-18 03:54:35
Liberals,AGAINST,EXPLICIT,4150516844,2018-10-18 03:54:35
Social welfare,AGAINST,EXPLICIT,4155688004,2018-10-21 16:03:50
The government,AGAINST,EXPLICIT,4155688004,2018-10-21 16:03:50
Republicans (GOP),FAVOR,EXPLICIT,4128882809,2018-10-04 16:09:28
Elites,AGAINST,EXPLICIT,4128882809,2018-10-04 16:09:28
America / USA,FAVOR,EXPLICIT,4128882809,2018-10-04 16:09:28
Democrats,AGAINST,EXPLICIT,4128882809,2018-10-04 16:09:28
Conservatives,FAVOR,EXPLICIT,4128882809,2018-10-04 16:09:28
Politicians,AGAINST,EXPLICIT,4128882809,2018-10-04 16:09:28
Donald Trump,FAVOR,EXPLICIT,4128882809,2018-10-04 16:09:28
Feminism,AGAINST,EXPLICIT,4128882809,2018-10-04 16:09:28
Liberals,AGAINST,EXPLICIT,4128882809,2018-10-04 16:09:28
Joe Biden,AGAINST,IMPLICIT,4372333701,2019-03-10 17:53:19
Media,AGAINST,IMPLICIT,4372333701,2019-03-10 17:53:19
Democrats,AGAINST,IMPLICIT,4372333701,2019-03-10 17:53:19
Politicians,AGAINST,IMPLICIT,4372333701,2019-03-10 17:53:19
The government,AGAINST,IMPLICIT,4372333701,2019-03-10 17:53:19
Elites,AGAINST,IMPLICIT,4415456177,2019-04-09 07:14:10
Journalists,AGAINST,IMPLICIT,4415456177,2019-04-09 07:14:10
Media,AGAINST,IMPLICIT,4415456177,2019-04-09 07:14:10
Donald Trump,FAVOR,IMPLICIT,4415456177,2019-04-09 07:14:10
Republicans (GOP),FAVOR,EXPLICIT,4112155477,2018-09-24 19:55:51
Elites,AGAINST,IMPLICIT,4112155477,2018-09-24 19:55:51
America / USA,FAVOR,EXPLICIT,4112155477,2018-09-24 19:55:51
Democrats,AGAINST,IMPLICIT,4112155477,2018-09-24 19:55:51
Conservatives,FAVOR,EXPLICIT,4112155477,2018-09-24 19:55:51
Liberals,AGAINST,IMPLICIT,4112155477,2018-09-24 19:55:51
Republicans (GOP),FAVOR,IMPLICIT,4393620356,2019-03-25 05:05:02
Russia,AGAINST,EXPLICIT,4393620356,2019-03-25 05:05:02
Elites,AGAINST,IMPLICIT,4393620356,2019-03-25 05:05:02
Journalists,AGAINST,EXPLICIT,4393620356,2019-03-25 05:05:02
Crime,FAVOR,IMPLICIT,4393620356,2019-03-25 05:05:02
America / USA,FAVOR,IMPLICIT,4393620356,2019-03-25 05:05:02
Media,AGAINST,EXPLICIT,4393620356,2019-03-25 05:05:02
Democrats,AGAINST,IMPLICIT,4393620356,2019-03-25 05:05:02
Conservatives,FAVOR,IMPLICIT,4393620356,2019-03-25 05:05:02
Politicians,AGAINST,IMPLICIT,4393620356,2019-03-25 05:05:02
Donald Trump,FAVOR,EXPLICIT,4393620356,2019-03-25 05:05:02
The government,FAVOR,IMPLICIT,4393620356,2019-03-25 05:05:02
Liberals,AGAINST,IMPLICIT,4393620356,2019-03-25 05:05:02
Social welfare,AGAINST,EXPLICIT,4410741051,2019-04-05 14:16:00
Healthcare,AGAINST,EXPLICIT,4410741051,2019-04-05 14:16:00
Capitalism,AGAINST,IMPLICIT,4410741051,2019-04-05 14:16:00
Drugs,AGAINST,EXPLICIT,4410741051,2019-04-05 14:16:00
Elites,AGAINST,EXPLICIT,4410741051,2019-04-05 14:16:00
America / USA,AGAINST,IMPLICIT,4410741051,2019-04-05 14:16:00
Politicians,AGAINST,EXPLICIT,4410741051,2019-04-05 14:16:00
The government,AGAINST,EXPLICIT,4410741051,2019-04-05 14:16:00
Immigration / immigrants,AGAINST,EXPLICIT,4402769832,2019-03-30 18:42:21
The government,AGAINST,EXPLICIT,4402769832,2019-03-30 18:42:21
Jobs are (available | good),AGAINST,IMPLICIT,4437753313,2019-04-25 16:34:06
Diversity,AGAINST,IMPLICIT,4437753313,2019-04-25 16:34:06
Woke,AGAINST,EXPLICIT,4437753313,2019-04-25 16:34:06
Economy is good,AGAINST,IMPLICIT,4437753313,2019-04-25 16:34:06
Feminism,AGAINST,EXPLICIT,4437753313,2019-04-25 16:34:06
Progressives,AGAINST,EXPLICIT,4437753313,2019-04-25 16:34:06
Donald Trump,FAVOR,EXPLICIT,4430811195,2019-04-20 03:55:34
Socialism / Communism,AGAINST,EXPLICIT,4422596685,2019-04-14 15:42:11
Socialism / Communism,AGAINST,EXPLICIT,4431805891,2019-04-21 01:47:22
Socialism / Communism,AGAINST,EXPLICIT,4452554622,2019-05-07 05:25:13
Democrats,AGAINST,EXPLICIT,4452554622,2019-05-07 05:25:13
The government,AGAINST,EXPLICIT,4452554622,2019-05-07 05:25:13
Liberals,AGAINST,EXPLICIT,4452554622,2019-05-07 05:25:13
Progressives,AGAINST,EXPLICIT,4452554622,2019-05-07 05:25:13
Social welfare,FAVOR,EXPLICIT,4434374663,2019-04-23 06:57:05
Russia,AGAINST,EXPLICIT,4514464220,2019-06-24 18:19:02
Economy is good,FAVOR,EXPLICIT,4514464220,2019-06-24 18:19:02
Democrats,AGAINST,EXPLICIT,4514464220,2019-06-24 18:19:02
Liberals,AGAINST,IMPLICIT,4514464220,2019-06-24 18:19:02
Joe Biden,AGAINST,EXPLICIT,4514464220,2019-06-24 18:19:02
Immigration / immigrants,AGAINST,EXPLICIT,4385111263,2019-03-19 13:51:13
Diversity,AGAINST,EXPLICIT,4385111263,2019-03-19 13:51:13
Socialism / Communism,AGAINST,EXPLICIT,4385111263,2019-03-19 13:51:13
America / USA,AGAINST,EXPLICIT,4385111263,2019-03-19 13:51:13
Muslims,AGAINST,EXPLICIT,4385111263,2019-03-19 13:51:13
Islam,AGAINST,EXPLICIT,4385111263,2019-03-19 13:51:13
Vegetarians / Vegans,AGAINST,IMPLICIT,4497074706,2019-06-10 20:03:30
Jobs are (available | good),FAVOR,EXPLICIT,4450050304,2019-05-05 06:48:19
Taxes are (good | fair),FAVOR,IMPLICIT,4450050304,2019-05-05 06:48:19
Economy is good,FAVOR,EXPLICIT,4450050304,2019-05-05 06:48:19
Joe Biden,AGAINST,IMPLICIT,4521223407,2019-06-29 23:32:39
Kamala Harris,AGAINST,EXPLICIT,4521223407,2019-06-29 23:32:39
Socialism / Communism,AGAINST,IMPLICIT,4486644916,2019-06-02 18:20:30
America / USA,AGAINST,EXPLICIT,4533738485,2019-07-10 04:02:00
Joe Biden,AGAINST,IMPLICIT,4538727254,2019-07-14 02:33:35
Barack Obama,AGAINST,IMPLICIT,4538727254,2019-07-14 02:33:35
Immigration / immigrants,AGAINST,EXPLICIT,4484505864,2019-05-31 19:53:30
America / USA,AGAINST,EXPLICIT,4484505864,2019-05-31 19:53:30
Democrats,AGAINST,EXPLICIT,4484505864,2019-05-31 19:53:30
Politicians,AGAINST,EXPLICIT,4484505864,2019-05-31 19:53:30
The government,AGAINST,EXPLICIT,4484505864,2019-05-31 19:53:30
Police,AGAINST,EXPLICIT,4540405272,2019-07-15 15:14:47
Crime,AGAINST,EXPLICIT,4540405272,2019-07-15 15:14:47
Joe Biden,AGAINST,EXPLICIT,4528169383,2019-07-05 14:05:50
Kamala Harris,AGAINST,EXPLICIT,4528169383,2019-07-05 14:05:50
Immigration / immigrants,AGAINST,EXPLICIT,4379200912,2019-03-15 07:09:56
Socialism / Communism,AGAINST,EXPLICIT,4503613640,2019-06-15 18:29:48
Social welfare,FAVOR,EXPLICIT,4515487170,2019-06-25 14:26:08
Healthcare,FAVOR,EXPLICIT,4515487170,2019-06-25 14:26:08
Capitalism,AGAINST,IMPLICIT,4515487170,2019-06-25 14:26:08
Republicans (GOP),AGAINST,IMPLICIT,4515487170,2019-06-25 14:26:08
Drugs,AGAINST,IMPLICIT,4515487170,2019-06-25 14:26:08
Elites,AGAINST,IMPLICIT,4515487170,2019-06-25 14:26:08
Democrats,AGAINST,IMPLICIT,4515487170,2019-06-25 14:26:08
Politicians,AGAINST,IMPLICIT,4515487170,2019-06-25 14:26:08
The government,AGAINST,IMPLICIT,4515487170,2019-06-25 14:26:08
Jews,AGAINST,EXPLICIT,4508127096,2019-06-19 14:58:52
America / USA,AGAINST,EXPLICIT,4508127096,2019-06-19 14:58:52
Muslims,FAVOR,EXPLICIT,4508127096,2019-06-19 14:58:52
Islam,AGAINST,EXPLICIT,4508127096,2019-06-19 14:58:52
Social welfare,AGAINST,EXPLICIT,4549984730,2019-07-23 05:11:57
Democrats,AGAINST,IMPLICIT,4549984730,2019-07-23 05:11:57
Economy is good,AGAINST,EXPLICIT,4549984730,2019-07-23 05:11:57
The government,AGAINST,IMPLICIT,4549984730,2019-07-23 05:11:57
Joe Biden,AGAINST,IMPLICIT,4522907018,2019-07-01 14:27:05
Kamala Harris,AGAINST,IMPLICIT,4522907018,2019-07-01 14:27:05
Joe Biden,AGAINST,EXPLICIT,4561891362,2019-08-01 14:20:07
Hillary Clinton,AGAINST,EXPLICIT,4561891362,2019-08-01 14:20:07
Democrats,AGAINST,EXPLICIT,4561891362,2019-08-01 14:20:07
Democrats,AGAINST,EXPLICIT,4548041300,2019-07-21 15:24:36
Liberals,AGAINST,EXPLICIT,4548041300,2019-07-21 15:24:36
Politicians,AGAINST,EXPLICIT,4548041300,2019-07-21 15:24:36
Woke,AGAINST,IMPLICIT,4548041300,2019-07-21 15:24:36
Social welfare,AGAINST,EXPLICIT,4560020523,2019-07-31 02:11:20
Healthcare,FAVOR,EXPLICIT,4560020523,2019-07-31 02:11:20
Immigration / immigrants,FAVOR,EXPLICIT,4560020523,2019-07-31 02:11:20
Immigration / immigrants,AGAINST,EXPLICIT,4560614382,2019-07-31 15:17:28
Fascism / Nazism,AGAINST,EXPLICIT,4560614382,2019-07-31 15:17:28
Journalists,AGAINST,IMPLICIT,4560614382,2019-07-31 15:17:28
Media,AGAINST,IMPLICIT,4560614382,2019-07-31 15:17:28
Democrats,AGAINST,IMPLICIT,4560614382,2019-07-31 15:17:28
Liberals,AGAINST,IMPLICIT,4560614382,2019-07-31 15:17:28
Media,AGAINST,EXPLICIT,4591255927,2019-08-25 17:13:47
Politicians,AGAINST,EXPLICIT,4591255927,2019-08-25 17:13:47
Liberals,AGAINST,EXPLICIT,4591255927,2019-08-25 17:13:47
Donald Trump,FAVOR,EXPLICIT,4555417324,2019-07-27 10:38:04
Social welfare,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Healthcare,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Republicans (GOP),AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Drugs,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Elites,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Socialism / Communism,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
America / USA,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Media,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Democrats,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Politicians,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Donald Trump,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
The government,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Liberals,AGAINST,EXPLICIT,4599952922,2019-09-01 15:21:43
Donald Trump,AGAINST,EXPLICIT,4572572713,2019-08-09 21:14:42
Healthcare,AGAINST,EXPLICIT,4517561268,2019-06-26 23:55:36
Democrats,AGAINST,EXPLICIT,4517561268,2019-06-26 23:55:36
Conservatives,FAVOR,EXPLICIT,4517561268,2019-06-26 23:55:36
Liberals,AGAINST,EXPLICIT,4517561268,2019-06-26 23:55:36
Abortion,AGAINST,EXPLICIT,4593150889,2019-08-27 06:07:37
Social welfare,AGAINST,EXPLICIT,4604103598,2019-09-04 15:00:00
Healthcare,AGAINST,EXPLICIT,4604103598,2019-09-04 15:00:00
Immigration / immigrants,AGAINST,EXPLICIT,4604103598,2019-09-04 15:00:00
Military,FAVOR,EXPLICIT,4604103598,2019-09-04 15:00:00
Diversity,AGAINST,EXPLICIT,4604103598,2019-09-04 15:00:00
Socialism / Communism,AGAINST,EXPLICIT,4604103598,2019-09-04 15:00:00
America / USA,FAVOR,EXPLICIT,4604103598,2019-09-04 15:00:00
Democrats,AGAINST,EXPLICIT,4604103598,2019-09-04 15:00:00
The government,AGAINST,EXPLICIT,4604103598,2019-09-04 15:00:00
China,AGAINST,EXPLICIT,4611891800,2019-09-11 06:03:21
Republicans (GOP),AGAINST,EXPLICIT,4602207082,2019-09-03 13:37:28
Journalists,AGAINST,EXPLICIT,4602207082,2019-09-03 13:37:28
Media,AGAINST,EXPLICIT,4602207082,2019-09-03 13:37:28
Conservatives,AGAINST,EXPLICIT,4602207082,2019-09-03 13:37:28
Politicians,AGAINST,EXPLICIT,4602207082,2019-09-03 13:37:28
Donald Trump,AGAINST,EXPLICIT,4602207082,2019-09-03 13:37:28
Socialism / Communism,AGAINST,EXPLICIT,4611808774,2019-09-11 03:19:56
Russia,AGAINST,EXPLICIT,4611808774,2019-09-11 03:19:56
Donald Trump,AGAINST,EXPLICIT,4635477870,2019-10-01 04:43:13
Ukraine,AGAINST,EXPLICIT,4639481489,2019-10-04 05:51:19
Elites,AGAINST,EXPLICIT,4639481489,2019-10-04 05:51:19
Crime,AGAINST,IMPLICIT,4639481489,2019-10-04 05:51:19
Democrats,AGAINST,IMPLICIT,4639481489,2019-10-04 05:51:19
Politicians,AGAINST,EXPLICIT,4639481489,2019-10-04 05:51:19
The government,AGAINST,IMPLICIT,4639481489,2019-10-04 05:51:19
Jobs are (available | good),AGAINST,EXPLICIT,4544445686,2019-07-18 13:55:45
Immigration / immigrants,AGAINST,EXPLICIT,4544445686,2019-07-18 13:55:45
Elites,AGAINST,IMPLICIT,4544445686,2019-07-18 13:55:45
America / USA,FAVOR,EXPLICIT,4544445686,2019-07-18 13:55:45
Economy is good,AGAINST,EXPLICIT,4544445686,2019-07-18 13:55:45
Politicians,AGAINST,IMPLICIT,4544445686,2019-07-18 13:55:45
The government,AGAINST,IMPLICIT,4544445686,2019-07-18 13:55:45
Progressives,FAVOR,IMPLICIT,4544445686,2019-07-18 13:55:45
Joe Biden,AGAINST,EXPLICIT,4650900461,2019-10-13 17:45:06
Jobs are (available | good),AGAINST,IMPLICIT,4650900461,2019-10-13 17:45:06
Immigration / immigrants,FAVOR,EXPLICIT,4583750769,2019-08-19 13:14:14
America / USA,AGAINST,EXPLICIT,4583750769,2019-08-19 13:14:14
Democrats,AGAINST,EXPLICIT,4583750769,2019-08-19 13:14:14
Donald Trump,AGAINST,EXPLICIT,4630777861,2019-09-27 01:55:50
Ukraine,AGAINST,EXPLICIT,4686575770,2019-11-12 15:54:10
Russia,AGAINST,EXPLICIT,4686575770,2019-11-12 15:54:10
Journalists,AGAINST,EXPLICIT,4686575770,2019-11-12 15:54:10
Media,AGAINST,EXPLICIT,4686575770,2019-11-12 15:54:10
Democrats,AGAINST,EXPLICIT,4686575770,2019-11-12 15:54:10
Donald Trump,FAVOR,EXPLICIT,4686575770,2019-11-12 15:54:10
Socialism / Communism,FAVOR,EXPLICIT,4615676876,2019-09-14 13:58:40
Democrats,AGAINST,EXPLICIT,4615676876,2019-09-14 13:58:40
Politicians,AGAINST,EXPLICIT,4615676876,2019-09-14 13:58:40
Joe Biden,AGAINST,EXPLICIT,4678831769,2019-11-05 20:55:34
