target,stance,stance_type,comment_id,comment_date
Fascism / Nazism,AGAINST,EXPLICIT,3274650222,2017-04-26 04:28:48
Liberals,AGAINST,EXPLICIT,3274650222,2017-04-26 04:28:48
The government,AGAINST,EXPLICIT,3274650222,2017-04-26 04:28:48
Crime,AGAINST,EXPLICIT,3274650222,2017-04-26 04:28:48
Hillary Clinton,FAVOR,EXPLICIT,3157218173,2017-02-15 22:36:53
America / USA,AGAINST,EXPLICIT,3157218173,2017-02-15 22:36:53
Politicians,AGAINST,EXPLICIT,3157218173,2017-02-15 22:36:53
The government,AGAINST,EXPLICIT,3157218173,2017-02-15 22:36:53
Capitalism,AGAINST,EXPLICIT,3234456096,2017-04-01 05:48:27
Media,AGAINST,EXPLICIT,3234456096,2017-04-01 05:48:27
Republicans (GOP),AGAINST,EXPLICIT,2470121267,2016-01-21 15:59:05
Media,AGAINST,EXPLICIT,2470121267,2016-01-21 15:59:05
Conservatives,AGAINST,EXPLICIT,2470121267,2016-01-21 15:59:05
Politicians,AGAINST,EXPLICIT,3129515525,2017-01-31 05:49:47
Israel,AGAINST,IMPLICIT,2606498329,2016-04-05 02:28:58
Military,FAVOR,EXPLICIT,2698844424,2016-05-27 19:26:23
Democrats,AGAINST,EXPLICIT,3304685197,2017-05-14 03:39:11
Liberals,AGAINST,EXPLICIT,3304685197,2017-05-14 03:39:11
Politicians,AGAINST,EXPLICIT,3304685197,2017-05-14 03:39:11
Media,AGAINST,EXPLICIT,3310881015,2017-05-17 19:27:29
Democrats,AGAINST,EXPLICIT,3310881015,2017-05-17 19:27:29
Republicans (GOP),FAVOR,EXPLICIT,3182755633,2017-03-02 15:37:57
Russia,AGAINST,EXPLICIT,3182755633,2017-03-02 15:37:57
Journalists,AGAINST,EXPLICIT,3182755633,2017-03-02 15:37:57
America / USA,FAVOR,EXPLICIT,3182755633,2017-03-02 15:37:57
Media,AGAINST,EXPLICIT,3182755633,2017-03-02 15:37:57
Democrats,AGAINST,EXPLICIT,3182755633,2017-03-02 15:37:57
Conservatives,FAVOR,EXPLICIT,3182755633,2017-03-02 15:37:57
Donald Trump,FAVOR,EXPLICIT,3182755633,2017-03-02 15:37:57
The government,AGAINST,EXPLICIT,3182755633,2017-03-02 15:37:57
Liberals,AGAINST,EXPLICIT,3182755633,2017-03-02 15:37:57
Journalists,AGAINST,EXPLICIT,3034756886,2016-12-04 19:10:10
Hillary Clinton,FAVOR,EXPLICIT,3034756886,2016-12-04 19:10:10
America / USA,FAVOR,EXPLICIT,3034756886,2016-12-04 19:10:10
Media,AGAINST,EXPLICIT,3034756886,2016-12-04 19:10:10
The government,AGAINST,EXPLICIT,3034756886,2016-12-04 19:10:10
Russia,AGAINST,EXPLICIT,3314221471,2017-05-19 13:49:54
Socialism / Communism,AGAINST,EXPLICIT,3314221471,2017-05-19 13:49:54
Crime,AGAINST,EXPLICIT,3314221471,2017-05-19 13:49:54
America / USA,AGAINST,IMPLICIT,3314221471,2017-05-19 13:49:54
Democrats,AGAINST,EXPLICIT,3314221471,2017-05-19 13:49:54
Politicians,AGAINST,EXPLICIT,3314221471,2017-05-19 13:49:54
The government,AGAINST,EXPLICIT,3314221471,2017-05-19 13:49:54
Republicans (GOP),FAVOR,IMPLICIT,3173352946,2017-02-24 19:52:04
Democrats,AGAINST,EXPLICIT,3173352946,2017-02-24 19:52:04
Conservatives,FAVOR,IMPLICIT,3173352946,2017-02-24 19:52:04
Liberals,AGAINST,EXPLICIT,3173352946,2017-02-24 19:52:04
Progressives,AGAINST,EXPLICIT,3173352946,2017-02-24 19:52:04
Military,AGAINST,EXPLICIT,3043029480,2016-12-08 22:33:06
Barack Obama,AGAINST,EXPLICIT,3043029480,2016-12-08 22:33:06
Politicians,AGAINST,EXPLICIT,3043029480,2016-12-08 22:33:06
The government,AGAINST,EXPLICIT,3043029480,2016-12-08 22:33:06
Military,FAVOR,EXPLICIT,3321462730,2017-05-23 23:02:15
Journalists,AGAINST,EXPLICIT,3321462730,2017-05-23 23:02:15
Media,AGAINST,EXPLICIT,3321462730,2017-05-23 23:02:15
Terrorism,AGAINST,EXPLICIT,3321462730,2017-05-23 23:02:15
Elites,AGAINST,EXPLICIT,3055376294,2016-12-16 16:59:34
Journalists,AGAINST,EXPLICIT,3055376294,2016-12-16 16:59:34
Media,AGAINST,EXPLICIT,3055376294,2016-12-16 16:59:34
Politicians,AGAINST,EXPLICIT,3055376294,2016-12-16 16:59:34
The government,AGAINST,EXPLICIT,3055376294,2016-12-16 16:59:34
Journalists,AGAINST,EXPLICIT,3162503134,2017-02-18 18:57:23
Media,AGAINST,EXPLICIT,3162503134,2017-02-18 18:57:23
Social welfare,AGAINST,EXPLICIT,3326955440,2017-05-27 05:23:26
Taxes are (good | fair),AGAINST,EXPLICIT,3326955440,2017-05-27 05:23:26
Socialism / Communism,AGAINST,EXPLICIT,3326955440,2017-05-27 05:23:26
The government,AGAINST,EXPLICIT,3326955440,2017-05-27 05:23:26
Elites,AGAINST,EXPLICIT,3345899412,2017-06-07 05:34:58
Politicians,AGAINST,EXPLICIT,3345899412,2017-06-07 05:34:58
Donald Trump,FAVOR,EXPLICIT,3345899412,2017-06-07 05:34:58
Fascism / Nazism,AGAINST,EXPLICIT,2562675146,2016-03-10 21:31:42
The government,AGAINST,EXPLICIT,2562675146,2016-03-10 21:31:42
Journalists,AGAINST,EXPLICIT,2790173017,2016-07-18 21:28:21
Media,AGAINST,EXPLICIT,2790173017,2016-07-18 21:28:21
Social welfare,AGAINST,EXPLICIT,3121420753,2017-01-26 16:39:54
Healthcare,AGAINST,EXPLICIT,3121420753,2017-01-26 16:39:54
Elites,AGAINST,EXPLICIT,3121420753,2017-01-26 16:39:54
America / USA,AGAINST,EXPLICIT,3121420753,2017-01-26 16:39:54
Democrats,AGAINST,EXPLICIT,3121420753,2017-01-26 16:39:54
Barack Obama,AGAINST,EXPLICIT,3121420753,2017-01-26 16:39:54
Politicians,AGAINST,EXPLICIT,3121420753,2017-01-26 16:39:54
The government,AGAINST,EXPLICIT,3121420753,2017-01-26 16:39:54
Democrats,AGAINST,EXPLICIT,3300352722,2017-05-11 14:42:08
Democrats,AGAINST,EXPLICIT,3362327964,2017-06-15 04:45:51
Donald Trump,FAVOR,EXPLICIT,3362327964,2017-06-15 04:45:51
Liberals,AGAINST,EXPLICIT,3362327964,2017-06-15 04:45:51
Hillary Clinton,FAVOR,EXPLICIT,3334435778,2017-06-01 01:43:54
Media,AGAINST,EXPLICIT,3334435778,2017-06-01 01:43:54
Immigration / immigrants,AGAINST,EXPLICIT,3383930531,2017-06-24 17:15:43
Social media,AGAINST,EXPLICIT,3340391739,2017-06-04 15:40:58
Politicians,AGAINST,EXPLICIT,3340391739,2017-06-04 15:40:58
The government,AGAINST,EXPLICIT,3340391739,2017-06-04 15:40:58
Terrorism,AGAINST,EXPLICIT,3340391739,2017-06-04 15:40:58
Media,AGAINST,EXPLICIT,3283761201,2017-05-01 19:42:37
Elites,AGAINST,EXPLICIT,3352338110,2017-06-10 14:40:33
Immigration / immigrants,AGAINST,EXPLICIT,3356084114,2017-06-12 22:11:16
Donald Trump,AGAINST,EXPLICIT,3356084114,2017-06-12 22:11:16
Republicans (GOP),FAVOR,EXPLICIT,3078407552,2017-01-01 20:39:37
Russia,AGAINST,EXPLICIT,3078407552,2017-01-01 20:39:37
Democrats,AGAINST,EXPLICIT,3078407552,2017-01-01 20:39:37
Barack Obama,AGAINST,EXPLICIT,3078407552,2017-01-01 20:39:37
Media,AGAINST,IMPLICIT,3078407552,2017-01-01 20:39:37
America / USA,FAVOR,IMPLICIT,3078407552,2017-01-01 20:39:37
Conservatives,FAVOR,IMPLICIT,3078407552,2017-01-01 20:39:37
Donald Trump,FAVOR,EXPLICIT,3078407552,2017-01-01 20:39:37
The government,AGAINST,IMPLICIT,3078407552,2017-01-01 20:39:37
Democrats,AGAINST,EXPLICIT,2817923822,2016-08-02 22:53:40
Liberals,AGAINST,EXPLICIT,2817923822,2016-08-02 22:53:40
America / USA,AGAINST,IMPLICIT,3329268561,2017-05-28 22:06:33
Media,AGAINST,IMPLICIT,3329268561,2017-05-28 22:06:33
Politicians,AGAINST,IMPLICIT,3329268561,2017-05-28 22:06:33
The government,AGAINST,IMPLICIT,3329268561,2017-05-28 22:06:33
Russia,AGAINST,EXPLICIT,3103518908,2017-01-17 04:52:38
Journalists,AGAINST,EXPLICIT,3103518908,2017-01-17 04:52:38
Hillary Clinton,AGAINST,EXPLICIT,3103518908,2017-01-17 04:52:38
Media,AGAINST,EXPLICIT,3103518908,2017-01-17 04:52:38
Donald Trump,FAVOR,EXPLICIT,3103518908,2017-01-17 04:52:38
Republicans (GOP),AGAINST,EXPLICIT,3371428398,2017-06-20 03:51:16
Police,AGAINST,EXPLICIT,3371428398,2017-06-20 03:51:16
Fascism / Nazism,AGAINST,IMPLICIT,3371428398,2017-06-20 03:51:16
Elites,AGAINST,IMPLICIT,3371428398,2017-06-20 03:51:16
Socialism / Communism,AGAINST,IMPLICIT,3371428398,2017-06-20 03:51:16
Crime,AGAINST,EXPLICIT,3371428398,2017-06-20 03:51:16
Democrats,AGAINST,EXPLICIT,3371428398,2017-06-20 03:51:16
Politicians,AGAINST,EXPLICIT,3371428398,2017-06-20 03:51:16
The government,AGAINST,EXPLICIT,3371428398,2017-06-20 03:51:16
Donald Trump,FAVOR,EXPLICIT,3388428179,2017-06-27 18:28:38
Donald Trump,FAVOR,EXPLICIT,3427082484,2017-07-20 18:07:35
Donald Trump,FAVOR,EXPLICIT,3405314206,2017-07-07 21:52:26
Liberals,AGAINST,EXPLICIT,3405314206,2017-07-07 21:52:26
Progressives,AGAINST,EXPLICIT,3405314206,2017-07-07 21:52:26
Muslims,AGAINST,EXPLICIT,3405314206,2017-07-07 21:52:26
Islam,AGAINST,EXPLICIT,3405314206,2017-07-07 21:52:26
Hillary Clinton,AGAINST,EXPLICIT,3428975455,2017-07-21 20:01:19
Military,FAVOR,EXPLICIT,3442671536,2017-07-30 04:50:38
Socialism / Communism,AGAINST,EXPLICIT,3442671536,2017-07-30 04:50:38
America / USA,FAVOR,EXPLICIT,3442671536,2017-07-30 04:50:38
Democrats,AGAINST,EXPLICIT,3442671536,2017-07-30 04:50:38
Barack Obama,AGAINST,EXPLICIT,3442671536,2017-07-30 04:50:38
Politicians,AGAINST,EXPLICIT,3442671536,2017-07-30 04:50:38
The government,AGAINST,EXPLICIT,3442671536,2017-07-30 04:50:38
Republicans (GOP),AGAINST,IMPLICIT,3409893309,2017-07-10 19:23:32
Christianity,AGAINST,IMPLICIT,3409893309,2017-07-10 19:23:32
Journalists,AGAINST,IMPLICIT,3409893309,2017-07-10 19:23:32
Crime,AGAINST,IMPLICIT,3409893309,2017-07-10 19:23:32
Media,AGAINST,IMPLICIT,3409893309,2017-07-10 19:23:32
Christians,AGAINST,IMPLICIT,3409893309,2017-07-10 19:23:32
Donald Trump,AGAINST,IMPLICIT,3409893309,2017-07-10 19:23:32
Terrorism,AGAINST,IMPLICIT,3409893309,2017-07-10 19:23:32
Social welfare,AGAINST,EXPLICIT,3395383580,2017-07-01 21:56:18
Taxes are (good | fair),AGAINST,IMPLICIT,3395383580,2017-07-01 21:56:18
Journalists,AGAINST,EXPLICIT,3395383580,2017-07-01 21:56:18
Media,AGAINST,EXPLICIT,3395383580,2017-07-01 21:56:18
Democrats,AGAINST,EXPLICIT,3395383580,2017-07-01 21:56:18
Politicians,AGAINST,IMPLICIT,3395383580,2017-07-01 21:56:18
The government,AGAINST,IMPLICIT,3395383580,2017-07-01 21:56:18
Elites,AGAINST,EXPLICIT,3396897537,2017-07-03 00:03:32
Media,AGAINST,EXPLICIT,3413584623,2017-07-12 20:10:51
Russia,AGAINST,EXPLICIT,3418152664,2017-07-15 16:14:53
Hillary Clinton,AGAINST,EXPLICIT,3418152664,2017-07-15 16:14:53
Media,AGAINST,EXPLICIT,3418152664,2017-07-15 16:14:53
Food,FAVOR,EXPLICIT,3460209833,2017-08-09 22:25:26
Republicans (GOP),FAVOR,EXPLICIT,3430938565,2017-07-23 04:05:50
Military,FAVOR,EXPLICIT,3430938565,2017-07-23 04:05:50
America / USA,FAVOR,EXPLICIT,3430938565,2017-07-23 04:05:50
Democrats,AGAINST,EXPLICIT,3430938565,2017-07-23 04:05:50
Conservatives,FAVOR,IMPLICIT,3430938565,2017-07-23 04:05:50
Liberals,AGAINST,IMPLICIT,3430938565,2017-07-23 04:05:50
Progressives,AGAINST,IMPLICIT,3430938565,2017-07-23 04:05:50
Republicans (GOP),AGAINST,EXPLICIT,3480289978,2017-08-21 23:44:15
America / USA,FAVOR,EXPLICIT,3480289978,2017-08-21 23:44:15
Democrats,AGAINST,EXPLICIT,3480289978,2017-08-21 23:44:15
Conservatives,FAVOR,EXPLICIT,3480289978,2017-08-21 23:44:15
Liberals,AGAINST,EXPLICIT,3480289978,2017-08-21 23:44:15
Progressives,AGAINST,EXPLICIT,3480289978,2017-08-21 23:44:15
Elites,AGAINST,IMPLICIT,3400654215,2017-07-05 04:06:54
Hillary Clinton,AGAINST,EXPLICIT,3400654215,2017-07-05 04:06:54
America / USA,AGAINST,IMPLICIT,3400654215,2017-07-05 04:06:54
Democrats,AGAINST,EXPLICIT,3400654215,2017-07-05 04:06:54
Politicians,AGAINST,EXPLICIT,3400654215,2017-07-05 04:06:54
The government,AGAINST,EXPLICIT,3400654215,2017-07-05 04:06:54
Jobs are (available | good),AGAINST,EXPLICIT,3504029303,2017-09-06 01:33:24
Immigration / immigrants,AGAINST,EXPLICIT,3504029303,2017-09-06 01:33:24
Elites,AGAINST,EXPLICIT,3504029303,2017-09-06 01:33:24
Crime,AGAINST,EXPLICIT,3504029303,2017-09-06 01:33:24
America / USA,AGAINST,EXPLICIT,3504029303,2017-09-06 01:33:24
Economy is good,AGAINST,EXPLICIT,3504029303,2017-09-06 01:33:24
Hobbies,FAVOR,EXPLICIT,3481885142,2017-08-22 22:07:03
Healthcare,AGAINST,EXPLICIT,3435489547,2017-07-25 22:19:24
Capitalism,AGAINST,EXPLICIT,3435489547,2017-07-25 22:19:24
Elites,AGAINST,EXPLICIT,3435489547,2017-07-25 22:19:24
Scientists,AGAINST,EXPLICIT,3435489547,2017-07-25 22:19:24
Social welfare,AGAINST,EXPLICIT,3450393230,2017-08-03 20:55:39
Jobs are (available | good),AGAINST,EXPLICIT,3450393230,2017-08-03 20:55:39
America / USA,FAVOR,IMPLICIT,3450393230,2017-08-03 20:55:39
Democrats,AGAINST,EXPLICIT,3450393230,2017-08-03 20:55:39
Economy is good,AGAINST,EXPLICIT,3450393230,2017-08-03 20:55:39
Military,AGAINST,IMPLICIT,3553794573,2017-10-06 17:31:26
Politicians,AGAINST,IMPLICIT,3553794573,2017-10-06 17:31:26
Terrorism,FAVOR,IMPLICIT,3553794573,2017-10-06 17:31:26
Crime,AGAINST,EXPLICIT,3453307642,2017-08-05 19:08:41
