target,stance,stance_type,comment_id,comment_date
America / USA,FAVOR,EXPLICIT,1978165020,2015-04-20 20:59:17
Conservatives,FAVOR,IMPLICIT,1978165020,2015-04-20 20:59:17
The government,FAVOR,EXPLICIT,1978165020,2015-04-20 20:59:17
Diversity,FAVOR,IMPLICIT,1978165020,2015-04-20 20:59:17
Immigration / immigrants,AGAINST,EXPLICIT,1978165020,2015-04-20 20:59:17
Liberals,AGAINST,EXPLICIT,1988731168,2015-04-26 19:09:16
Barack Obama,AGAINST,EXPLICIT,1920105036,2015-03-21 18:11:30
Taxes are (good | fair),AGAINST,EXPLICIT,1920105036,2015-03-21 18:11:30
Drugs,FAVOR,EXPLICIT,1920105036,2015-03-21 18:11:30
The government,AGAINST,EXPLICIT,1920105036,2015-03-21 18:11:30
Liberals,AGAINST,EXPLICIT,1949141351,2015-04-06 15:55:00
Media,AGAINST,EXPLICIT,1949141351,2015-04-06 15:55:00
Journalists,AGAINST,EXPLICIT,1949141351,2015-04-06 15:55:00
Liberals,AGAINST,EXPLICIT,1986935032,2015-04-25 15:56:13
Liberals,AGAINST,EXPLICIT,1950975125,2015-04-07 15:58:45
Liberals,AGAINST,IMPLICIT,1932947333,2015-03-28 13:12:38
Democrats,AGAINST,EXPLICIT,1931352714,2015-03-27 14:58:25
Progressives,AGAINST,EXPLICIT,1931352714,2015-03-27 14:58:25
Liberals,AGAINST,EXPLICIT,1931352714,2015-03-27 14:58:25
Media,AGAINST,EXPLICIT,1931352714,2015-03-27 14:58:25
Journalists,AGAINST,EXPLICIT,1931352714,2015-03-27 14:58:25
Politicians,AGAINST,EXPLICIT,1931352714,2015-03-27 14:58:25
Conservatives,FAVOR,IMPLICIT,1931352714,2015-03-27 14:58:25
Elites,AGAINST,IMPLICIT,1931352714,2015-03-27 14:58:25
The government,AGAINST,EXPLICIT,1931352714,2015-03-27 14:58:25
Woke,AGAINST,IMPLICIT,1931352714,2015-03-27 14:58:25
Democrats,AGAINST,EXPLICIT,1969903804,2015-04-16 01:29:10
Republicans (GOP),FAVOR,EXPLICIT,1990408244,2015-04-27 19:21:31
America / USA,FAVOR,EXPLICIT,1990408244,2015-04-27 19:21:31
Conservatives,FAVOR,EXPLICIT,1990408244,2015-04-27 19:21:31
The government,AGAINST,EXPLICIT,1990408244,2015-04-27 19:21:31
Crime,FAVOR,EXPLICIT,1990408244,2015-04-27 19:21:31
Police,AGAINST,EXPLICIT,1990408244,2015-04-27 19:21:31
Politicians,AGAINST,EXPLICIT,1998107910,2015-05-01 18:13:47
The government,AGAINST,EXPLICIT,1998107910,2015-05-01 18:13:47
Police,AGAINST,EXPLICIT,1998107910,2015-05-01 18:13:47
Democrats,AGAINST,EXPLICIT,1953036592,2015-04-08 16:45:15
Black people,AGAINST,EXPLICIT,1987671849,2015-04-26 00:50:30
The government,AGAINST,IMPLICIT,1970644699,2015-04-16 13:48:50
The government,AGAINST,IMPLICIT,1988227286,2015-04-26 13:14:21
Crime,AGAINST,IMPLICIT,1988227286,2015-04-26 13:14:21
Police,AGAINST,IMPLICIT,1988227286,2015-04-26 13:14:21
Diversity,AGAINST,EXPLICIT,1985109096,2015-04-24 14:32:28
Climate change is (real | a problem),AGAINST,IMPLICIT,1994645470,2015-04-29 20:22:26
The government,AGAINST,EXPLICIT,1955351799,2015-04-09 14:10:34
Liberals,AGAINST,EXPLICIT,1992921486,2015-04-29 00:47:59
Politicians,AGAINST,EXPLICIT,1996772212,2015-04-30 21:58:32
The government,AGAINST,EXPLICIT,1996772212,2015-04-30 21:58:32
Immigration / immigrants,FAVOR,EXPLICIT,1933991376,2015-03-29 03:06:45
Politicians,AGAINST,EXPLICIT,1933991376,2015-03-29 03:06:45
Politicians,AGAINST,EXPLICIT,2002478580,2015-05-04 15:20:54
Politicians,AGAINST,EXPLICIT,1997203482,2015-05-01 04:31:36
Police,AGAINST,EXPLICIT,1997203482,2015-05-01 04:31:36
Socialism / Communism,AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
Democrats,AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
Progressives,AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
Liberals,AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
Barack Obama,AGAINST,EXPLICIT,1999424870,2015-05-02 14:49:13
Taxes are (good | fair),AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
Economy is good,AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
Politicians,AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
Social welfare,AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
The government,AGAINST,IMPLICIT,1999424870,2015-05-02 14:49:13
America / USA,FAVOR,EXPLICIT,1996210869,2015-04-30 16:36:17
The government,FAVOR,EXPLICIT,1996210869,2015-04-30 16:36:17
Crime,AGAINST,EXPLICIT,1996210869,2015-04-30 16:36:17
Police,FAVOR,EXPLICIT,1996210869,2015-04-30 16:36:17
Feminism,AGAINST,EXPLICIT,1947312265,2015-04-05 13:23:19
Diversity,AGAINST,EXPLICIT,1947312265,2015-04-05 13:23:19
Democrats,AGAINST,EXPLICIT,1993930011,2015-04-29 14:53:18
Liberals,AGAINST,EXPLICIT,1992230584,2015-04-28 18:11:26
Democrats,AGAINST,EXPLICIT,1991650189,2015-04-28 13:20:44
Crime,AGAINST,EXPLICIT,1991650189,2015-04-28 13:20:44
Immigration / immigrants,AGAINST,EXPLICIT,1973064488,2015-04-17 18:49:21
Hillary Clinton,AGAINST,EXPLICIT,1990761551,2015-04-27 23:01:03
Diversity,AGAINST,IMPLICIT,2002153947,2015-05-04 11:41:15
Democrats,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Progressives,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Liberals,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Media,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Journalists,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Politicians,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Conservatives,FAVOR,IMPLICIT,1997043085,2015-05-01 01:38:40
Black people,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Elites,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
The government,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Crime,FAVOR,IMPLICIT,1997043085,2015-05-01 01:38:40
Woke,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Police,FAVOR,IMPLICIT,1997043085,2015-05-01 01:38:40
Diversity,AGAINST,EXPLICIT,1997043085,2015-05-01 01:38:40
Socialism / Communism,AGAINST,IMPLICIT,1995290722,2015-04-30 03:15:43
Progressives,AGAINST,IMPLICIT,1995290722,2015-04-30 03:15:43
America / USA,AGAINST,EXPLICIT,1995290722,2015-04-30 03:15:43
Elites,AGAINST,IMPLICIT,1995290722,2015-04-30 03:15:43
The government,AGAINST,IMPLICIT,1995290722,2015-04-30 03:15:43
Democrats,AGAINST,EXPLICIT,1991873420,2015-04-28 15:12:40
Progressives,AGAINST,EXPLICIT,1991873420,2015-04-28 15:12:40
Liberals,AGAINST,EXPLICIT,1991873420,2015-04-28 15:12:40
Healthcare,AGAINST,EXPLICIT,1991873420,2015-04-28 15:12:40
Barack Obama,AGAINST,EXPLICIT,1991873420,2015-04-28 15:12:40
The government,AGAINST,EXPLICIT,1991873420,2015-04-28 15:12:40
Media,AGAINST,EXPLICIT,1996319057,2015-04-30 17:36:43
America / USA,AGAINST,EXPLICIT,1996319057,2015-04-30 17:36:43
Democrats,FAVOR,EXPLICIT,1995218987,2015-04-30 02:06:57
Progressives,FAVOR,EXPLICIT,1995218987,2015-04-30 02:06:57
Liberals,FAVOR,EXPLICIT,1995218987,2015-04-30 02:06:57
Republicans (GOP),AGAINST,EXPLICIT,1995218987,2015-04-30 02:06:57
Economy is good,AGAINST,EXPLICIT,1995218987,2015-04-30 02:06:57
Politicians,AGAINST,EXPLICIT,1995218987,2015-04-30 02:06:57
Conservatives,AGAINST,EXPLICIT,1995218987,2015-04-30 02:06:57
The government,AGAINST,EXPLICIT,1995218987,2015-04-30 02:06:57
Democrats,AGAINST,EXPLICIT,1998169772,2015-05-01 18:48:12
Politicians,AGAINST,EXPLICIT,1998169772,2015-05-01 18:48:12
The government,AGAINST,EXPLICIT,1998169772,2015-05-01 18:48:12
Crime,AGAINST,EXPLICIT,1998169772,2015-05-01 18:48:12
Democrats,AGAINST,EXPLICIT,1987080489,2015-04-25 17:34:01
Sarah Palin,AGAINST,EXPLICIT,1971600310,2015-04-16 22:42:51
Politicians,AGAINST,EXPLICIT,1971600310,2015-04-16 22:42:51
Republicans (GOP),AGAINST,EXPLICIT,2001682965,2015-05-04 01:34:45
Liberals,AGAINST,EXPLICIT,2007215032,2015-05-05 21:13:32
Barack Obama,AGAINST,EXPLICIT,2005513020,2015-05-05 12:56:43
America / USA,FAVOR,IMPLICIT,2005513020,2015-05-05 12:56:43
Politicians,AGAINST,IMPLICIT,2005513020,2015-05-05 12:56:43
Social welfare,AGAINST,IMPLICIT,2005513020,2015-05-05 12:56:43
Capitalism,FAVOR,IMPLICIT,2005513020,2015-05-05 12:56:43
The government,AGAINST,IMPLICIT,2005513020,2015-05-05 12:56:43
Immigration / immigrants,FAVOR,EXPLICIT,2017144097,2015-05-10 19:20:33
Media,AGAINST,EXPLICIT,2011366727,2015-05-07 15:12:44
Journalists,AGAINST,EXPLICIT,2011366727,2015-05-07 15:12:44
Barack Obama,AGAINST,EXPLICIT,2015200285,2015-05-09 13:13:22
Liberals,FAVOR,EXPLICIT,2015210369,2015-05-09 13:20:30
Democrats,AGAINST,EXPLICIT,2020490465,2015-05-12 15:25:50
Progressives,AGAINST,EXPLICIT,2020490465,2015-05-12 15:25:50
Liberals,AGAINST,EXPLICIT,2020490465,2015-05-12 15:25:50
Barack Obama,AGAINST,EXPLICIT,2020490465,2015-05-12 15:25:50
Politicians,AGAINST,EXPLICIT,2020490465,2015-05-12 15:25:50
The government,AGAINST,EXPLICIT,2020490465,2015-05-12 15:25:50
Democrats,AGAINST,EXPLICIT,2002890075,2015-05-04 18:56:35
Barack Obama,AGAINST,EXPLICIT,2002890075,2015-05-04 18:56:35
Democrats,AGAINST,EXPLICIT,2009450724,2015-05-06 17:32:41
Immigration / immigrants,AGAINST,EXPLICIT,2009450724,2015-05-06 17:32:41
Media,AGAINST,EXPLICIT,2013632812,2015-05-08 15:50:07
Journalists,AGAINST,EXPLICIT,2013632812,2015-05-08 15:50:07
Conservatives,AGAINST,EXPLICIT,2013632812,2015-05-08 15:50:07
Democrats,AGAINST,EXPLICIT,2020663065,2015-05-12 17:02:35
Barack Obama,AGAINST,EXPLICIT,2020663065,2015-05-12 17:02:35
Republicans (GOP),FAVOR,EXPLICIT,2020663065,2015-05-12 17:02:35
Politicians,AGAINST,EXPLICIT,2020663065,2015-05-12 17:02:35
Conservatives,FAVOR,EXPLICIT,2020663065,2015-05-12 17:02:35
The government,AGAINST,EXPLICIT,2020663065,2015-05-12 17:02:35
Immigration / immigrants,AGAINST,EXPLICIT,2020663065,2015-05-12 17:02:35
Elites,AGAINST,IMPLICIT,2003241011,2015-05-04 22:15:28
Woke,AGAINST,IMPLICIT,2003241011,2015-05-04 22:15:28
Diversity,AGAINST,IMPLICIT,2003241011,2015-05-04 22:15:28
Democrats,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Progressives,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Liberals,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Republicans (GOP),FAVOR,IMPLICIT,2017068722,2015-05-10 18:26:31
America / USA,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Politicians,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Conservatives,FAVOR,IMPLICIT,2017068722,2015-05-10 18:26:31
Black people,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Elites,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Woke,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Diversity,AGAINST,IMPLICIT,2017068722,2015-05-10 18:26:31
Democrats,AGAINST,EXPLICIT,2017607308,2015-05-11 02:22:47
Barack Obama,AGAINST,EXPLICIT,2017607308,2015-05-11 02:22:47
Republicans (GOP),AGAINST,EXPLICIT,2017607308,2015-05-11 02:22:47
Economy is good,AGAINST,EXPLICIT,2017607308,2015-05-11 02:22:47
America / USA,AGAINST,EXPLICIT,2017607308,2015-05-11 02:22:47
Politicians,AGAINST,EXPLICIT,2017607308,2015-05-11 02:22:47
Jobs are (available | good),AGAINST,EXPLICIT,2017607308,2015-05-11 02:22:47
The government,AGAINST,EXPLICIT,2017607308,2015-05-11 02:22:47
Taxes are (good | fair),AGAINST,EXPLICIT,2036288516,2015-05-20 19:50:50
The government,AGAINST,EXPLICIT,2036288516,2015-05-20 19:50:50
Liberals,AGAINST,EXPLICIT,2038693459,2015-05-22 02:37:20
Media,AGAINST,EXPLICIT,2038693459,2015-05-22 02:37:20
Journalists,AGAINST,EXPLICIT,2038693459,2015-05-22 02:37:20
Politicians,AGAINST,EXPLICIT,2038693459,2015-05-22 02:37:20
The government,AGAINST,EXPLICIT,2038693459,2015-05-22 02:37:20
Police,AGAINST,EXPLICIT,2038693459,2015-05-22 02:37:20
America / USA,AGAINST,EXPLICIT,2036803905,2015-05-21 02:14:57
The government,AGAINST,EXPLICIT,2036803905,2015-05-21 02:14:57
Immigration / immigrants,AGAINST,EXPLICIT,2036803905,2015-05-21 02:14:57
Progressives,AGAINST,IMPLICIT,2014562396,2015-05-09 01:37:07
Liberals,AGAINST,IMPLICIT,2014562396,2015-05-09 01:37:07
Elites,AGAINST,IMPLICIT,2014562396,2015-05-09 01:37:07
Crime,AGAINST,IMPLICIT,2014562396,2015-05-09 01:37:07
Woke,AGAINST,IMPLICIT,2014562396,2015-05-09 01:37:07
Media,AGAINST,EXPLICIT,2034507803,2015-05-19 21:08:12
Jobs are (available | good),AGAINST,IMPLICIT,2034507803,2015-05-19 21:08:12
Media,AGAINST,EXPLICIT,2039641555,2015-05-22 16:00:09
Abortion,AGAINST,EXPLICIT,2039641555,2015-05-22 16:00:09
Movies,AGAINST,IMPLICIT,2020509557,2015-05-12 15:36:49
Black people,FAVOR,IMPLICIT,2020509557,2015-05-12 15:36:49
Diversity,FAVOR,IMPLICIT,2020509557,2015-05-12 15:36:49
Hillary Clinton,AGAINST,IMPLICIT,2035521736,2015-05-20 12:20:19
Democrats,AGAINST,EXPLICIT,2034996828,2015-05-20 02:03:32
Liberals,AGAINST,EXPLICIT,2034996828,2015-05-20 02:03:32
Drugs,AGAINST,EXPLICIT,2034996828,2015-05-20 02:03:32
Politicians,AGAINST,EXPLICIT,2034996828,2015-05-20 02:03:32
Hillary Clinton,AGAINST,EXPLICIT,2034996828,2015-05-20 02:03:32
America / USA,AGAINST,EXPLICIT,2048446696,2015-05-27 17:53:26
Diversity,AGAINST,EXPLICIT,2048446696,2015-05-27 17:53:26
Immigration / immigrants,AGAINST,EXPLICIT,2048446696,2015-05-27 17:53:26
Muslims,FAVOR,EXPLICIT,2045134391,2015-05-25 23:53:09
Islam,FAVOR,EXPLICIT,2045134391,2015-05-25 23:53:09
Terrorism,AGAINST,IMPLICIT,2045134391,2015-05-25 23:53:09
Democrats,AGAINST,EXPLICIT,2052109007,2015-05-29 19:25:20
Immigration / immigrants,AGAINST,EXPLICIT,2052109007,2015-05-29 19:25:20
Social welfare,AGAINST,EXPLICIT,2052109007,2015-05-29 19:25:20
Liberals,AGAINST,EXPLICIT,2050395175,2015-05-28 20:13:29
Democrats,AGAINST,EXPLICIT,2053166909,2015-05-30 13:05:28
Progressives,AGAINST,EXPLICIT,2053166909,2015-05-30 13:05:28
Liberals,AGAINST,EXPLICIT,2053166909,2015-05-30 13:05:28
Immigration / immigrants,AGAINST,EXPLICIT,2061141658,2015-06-04 03:27:57
Taxes are (good | fair),AGAINST,EXPLICIT,2061141658,2015-06-04 03:27:57
Democrats,AGAINST,EXPLICIT,2045410723,2015-05-26 04:31:11
Progressives,AGAINST,EXPLICIT,2045410723,2015-05-26 04:31:11
Liberals,AGAINST,EXPLICIT,2045410723,2015-05-26 04:31:11
Politicians,AGAINST,EXPLICIT,2045410723,2015-05-26 04:31:11
Elites,AGAINST,EXPLICIT,2045410723,2015-05-26 04:31:11
Muslims,AGAINST,EXPLICIT,2054120960,2015-05-31 03:11:22
Diversity,AGAINST,IMPLICIT,2054120960,2015-05-31 03:11:22
Immigration / immigrants,AGAINST,EXPLICIT,2054120960,2015-05-31 03:11:22
Islam,AGAINST,EXPLICIT,2054120960,2015-05-31 03:11:22
Media,AGAINST,IMPLICIT,2058807608,2015-06-02 21:20:20
Healthcare,AGAINST,IMPLICIT,2058807608,2015-06-02 21:20:20
Social media,AGAINST,IMPLICIT,2058807608,2015-06-02 21:20:20
Media,AGAINST,IMPLICIT,2058519190,2015-06-02 18:38:03
Journalists,AGAINST,IMPLICIT,2058519190,2015-06-02 18:38:03
Liberals,AGAINST,EXPLICIT,2060545485,2015-06-03 20:00:06
Media,AGAINST,IMPLICIT,2060545485,2015-06-03 20:00:06
Feminism,AGAINST,EXPLICIT,2058800567,2015-06-02 21:15:48
Healthcare,AGAINST,EXPLICIT,2058800567,2015-06-02 21:15:48
Jobs are (available | good),AGAINST,EXPLICIT,2058800567,2015-06-02 21:15:48
Muslims,AGAINST,EXPLICIT,2058800567,2015-06-02 21:15:48
Islam,AGAINST,EXPLICIT,2058800567,2015-06-02 21:15:48
Democrats,AGAINST,IMPLICIT,2073848649,2015-06-11 15:28:54
Progressives,AGAINST,IMPLICIT,2073848649,2015-06-11 15:28:54
Liberals,AGAINST,IMPLICIT,2073848649,2015-06-11 15:28:54
Republicans (GOP),AGAINST,IMPLICIT,2073848649,2015-06-11 15:28:54
America / USA,AGAINST,IMPLICIT,2073848649,2015-06-11 15:28:54
Politicians,AGAINST,IMPLICIT,2073848649,2015-06-11 15:28:54
Conservatives,AGAINST,IMPLICIT,2073848649,2015-06-11 15:28:54
The government,AGAINST,IMPLICIT,2073848649,2015-06-11 15:28:54
Democrats,AGAINST,EXPLICIT,2067358685,2015-06-08 01:22:12
Progressives,AGAINST,EXPLICIT,2067358685,2015-06-08 01:22:12
Liberals,AGAINST,EXPLICIT,2067358685,2015-06-08 01:22:12
Media,AGAINST,EXPLICIT,2067358685,2015-06-08 01:22:12
Republicans (GOP),FAVOR,EXPLICIT,2067358685,2015-06-08 01:22:12
Journalists,AGAINST,EXPLICIT,2067358685,2015-06-08 01:22:12
America / USA,FAVOR,EXPLICIT,2067358685,2015-06-08 01:22:12
Politicians,AGAINST,EXPLICIT,2067358685,2015-06-08 01:22:12
Conservatives,FAVOR,EXPLICIT,2067358685,2015-06-08 01:22:12
The government,AGAINST,EXPLICIT,2067358685,2015-06-08 01:22:12
Politicians,AGAINST,IMPLICIT,2077416816,2015-06-13 17:18:05
Hillary Clinton,AGAINST,EXPLICIT,2077416816,2015-06-13 17:18:05
Elites,AGAINST,IMPLICIT,2077416816,2015-06-13 17:18:05
Immigration / immigrants,AGAINST,EXPLICIT,2065140979,2015-06-06 14:05:24
Republicans (GOP),AGAINST,EXPLICIT,2055319541,2015-05-31 23:07:59
America / USA,AGAINST,EXPLICIT,2055319541,2015-05-31 23:07:59
Politicians,AGAINST,EXPLICIT,2055319541,2015-05-31 23:07:59
The government,AGAINST,EXPLICIT,2055319541,2015-05-31 23:07:59
Diversity,AGAINST,EXPLICIT,2055319541,2015-05-31 23:07:59
Immigration / immigrants,AGAINST,EXPLICIT,2055319541,2015-05-31 23:07:59
Liberals,AGAINST,EXPLICIT,2070156295,2015-06-09 16:27:42
Taxes are (good | fair),AGAINST,EXPLICIT,2062999137,2015-06-05 04:04:26
Liberals,AGAINST,EXPLICIT,2071992859,2015-06-10 15:56:05
Music,AGAINST,EXPLICIT,2071992859,2015-06-10 15:56:05
Democrats,AGAINST,EXPLICIT,2071931464,2015-06-10 15:22:09
Climate change is (real | a problem),AGAINST,EXPLICIT,2071931464,2015-06-10 15:22:09
Socialism / Communism,AGAINST,EXPLICIT,2077931915,2015-06-14 00:37:53
Media,AGAINST,IMPLICIT,2077931915,2015-06-14 00:37:53
Immigration / immigrants,AGAINST,EXPLICIT,2062979346,2015-06-05 03:41:24
Politicians,AGAINST,EXPLICIT,2083782217,2015-06-17 13:39:49
The government,AGAINST,EXPLICIT,2083782217,2015-06-17 13:39:49
Liberals,AGAINST,EXPLICIT,2071141975,2015-06-10 02:28:24
Climate change is (real | a problem),AGAINST,IMPLICIT,2078513632,2015-06-14 14:24:31
Socialism / Communism,AGAINST,EXPLICIT,2081341461,2015-06-16 04:53:38
White people,AGAINST,EXPLICIT,2078022292,2015-06-14 02:25:42
Democrats,AGAINST,EXPLICIT,2072948435,2015-06-11 01:44:20
Barack Obama,AGAINST,EXPLICIT,2072948435,2015-06-11 01:44:20
Politicians,AGAINST,EXPLICIT,2072948435,2015-06-11 01:44:20
Immigration / immigrants,AGAINST,EXPLICIT,2084514074,2015-06-17 20:14:09
Liberals,AGAINST,EXPLICIT,2079420252,2015-06-15 03:23:45
Progressives,AGAINST,EXPLICIT,2079420252,2015-06-15 03:23:45
Climate change is (real | a problem),AGAINST,IMPLICIT,2079420252,2015-06-15 03:23:45
Liberals,AGAINST,EXPLICIT,2093513880,2015-06-22 21:08:02
Media,AGAINST,EXPLICIT,2093513880,2015-06-22 21:08:02
Republicans (GOP),AGAINST,EXPLICIT,2093513880,2015-06-22 21:08:02
Journalists,AGAINST,EXPLICIT,2093513880,2015-06-22 21:08:02
Politicians,AGAINST,EXPLICIT,2093513880,2015-06-22 21:08:02
Elites,AGAINST,EXPLICIT,2093513880,2015-06-22 21:08:02
White people,AGAINST,EXPLICIT,2067425348,2015-06-08 02:37:40
Gay / LGTBQ+,AGAINST,EXPLICIT,2087027781,2015-06-19 00:34:04
Black people,AGAINST,EXPLICIT,2084363768,2015-06-17 18:51:25
White people,AGAINST,EXPLICIT,2084363768,2015-06-17 18:51:25
Media,AGAINST,EXPLICIT,2073725425,2015-06-11 14:18:22
Journalists,AGAINST,EXPLICIT,2073725425,2015-06-11 14:18:22
Elites,AGAINST,IMPLICIT,2073725425,2015-06-11 14:18:22
Liberals,AGAINST,EXPLICIT,2086658796,2015-06-18 20:31:20
America / USA,AGAINST,EXPLICIT,2102787914,2015-06-27 01:40:21
Barack Obama,AGAINST,EXPLICIT,2086135545,2015-06-18 16:38:52
Republicans (GOP),AGAINST,EXPLICIT,2079084530,2015-06-14 21:45:35
Barack Obama,AGAINST,EXPLICIT,2090432783,2015-06-20 22:34:13
Politicians,AGAINST,EXPLICIT,2090432783,2015-06-20 22:34:13
Liberals,AGAINST,EXPLICIT,2095219824,2015-06-23 19:08:42
Media,AGAINST,EXPLICIT,2095219824,2015-06-23 19:08:42
Barack Obama,AGAINST,EXPLICIT,2095219824,2015-06-23 19:08:42
Journalists,AGAINST,EXPLICIT,2095219824,2015-06-23 19:08:42
Politicians,AGAINST,EXPLICIT,2095219824,2015-06-23 19:08:42
Conservatives,FAVOR,EXPLICIT,2095219824,2015-06-23 19:08:42
Black people,AGAINST,EXPLICIT,2095219824,2015-06-23 19:08:42
White people,AGAINST,EXPLICIT,2095219824,2015-06-23 19:08:42
Gay / LGTBQ+,AGAINST,IMPLICIT,2096873218,2015-06-24 15:34:22
Media,AGAINST,EXPLICIT,2107160173,2015-06-29 19:45:46
Black people,AGAINST,EXPLICIT,2101460213,2015-06-26 14:51:17
Liberals,AGAINST,EXPLICIT,2083204977,2015-06-17 03:30:36
America / USA,AGAINST,EXPLICIT,2104885156,2015-06-28 12:43:22
Muslims,AGAINST,IMPLICIT,2104885156,2015-06-28 12:43:22
Diversity,AGAINST,IMPLICIT,2104885156,2015-06-28 12:43:22
Immigration / immigrants,AGAINST,EXPLICIT,2104885156,2015-06-28 12:43:22
Islam,AGAINST,IMPLICIT,2104885156,2015-06-28 12:43:22
Terrorism,AGAINST,IMPLICIT,2104885156,2015-06-28 12:43:22
The government,AGAINST,EXPLICIT,2100697635,2015-06-26 02:02:46
Diversity,AGAINST,EXPLICIT,2100697635,2015-06-26 02:02:46
Politicians,AGAINST,EXPLICIT,2111009948,2015-07-01 18:22:35
The government,AGAINST,EXPLICIT,2111009948,2015-07-01 18:22:35
Gay / LGTBQ+,AGAINST,EXPLICIT,2102344251,2015-06-26 21:11:30
The government,AGAINST,EXPLICIT,2102344251,2015-06-26 21:11:30
Muslims,AGAINST,EXPLICIT,2109816435,2015-07-01 02:50:28
Islam,AGAINST,EXPLICIT,2109816435,2015-07-01 02:50:28
Media,AGAINST,EXPLICIT,2112735200,2015-07-02 15:56:21
Taxes are (good | fair),AGAINST,EXPLICIT,2112735200,2015-07-02 15:56:21
Black people,AGAINST,EXPLICIT,2091817079,2015-06-21 21:11:46
White people,AGAINST,EXPLICIT,2091817079,2015-06-21 21:11:46
Woke,AGAINST,IMPLICIT,2091817079,2015-06-21 21:11:46
Diversity,AGAINST,EXPLICIT,2091817079,2015-06-21 21:11:46
Liberals,AGAINST,EXPLICIT,2116417490,2015-07-04 13:05:49
Media,AGAINST,EXPLICIT,2116417490,2015-07-04 13:05:49
Socialism / Communism,AGAINST,EXPLICIT,2108698968,2015-06-30 15:37:30
Economy is good,AGAINST,IMPLICIT,2108698968,2015-06-30 15:37:30
The government,AGAINST,IMPLICIT,2108698968,2015-06-30 15:37:30
Feminism,AGAINST,IMPLICIT,2109229842,2015-06-30 20:06:25
