_id,link,title,body
6633807407,http://www.breitbart.com/news/north-korea-nuclear-test-site-part-collapsed-chinese-experts/,North Korea nuclear test site part-collapsed: Chinese experts,"Beijing (AFP) – North Korea’s underground nuclear test site has partially collapsed following a massive bomb blast last year, making it unusable, Chinese seismologists have concluded.The North’s leader Kim Jong Un declared last week that his regime would halt nuclear and long-range missile tests and shut down its nuclear site at Punggye-ri under Mount Mantap in the country’s northeast.The offer came days before his summit this Friday with the South’s President Moon Jae-in, which is scheduled to be followed by a summit with US President Donald Trump.North Korea conducted five of its six nuclear tests at the site, with the biggest blast last September 3 triggering a 6.3-magnitude earthquake that was felt across the northern border with China.The North claimed it tested a hydrogen bomb.Landslides and earthquakes following the explosion led to speculation that the site was suffering from “tired mountain syndrome”.Two studies involving Chinese experts have found that a 4.1-magnitude aftershock that took place 8 1/2 minutes after the first quake caused the collapse of rock inside the mountain.“It is necessary to continue monitoring possible leaks of radioactive materials caused by the collapse incident,” said the University of Science and Technology of China in a summary of one study posted on its website.The university said the study would be published in Geophysicial Research Letters, a journal of the American Geophysical Union.An English-language abstract by the study authors in another section of the university’s website concluded: “The occurrence of the collapse should deem the underground infrastructure beneath mountain Mantap not be used for any future nuclear tests.”The line about the site being unusable does not appear in the Chinese-language summary and it was unclear whether it would be included in the journal.One of the study’s authors, Lianxing Wen of New York’s Stony Brook University, did not immediately respond to emailed questions.A second study led by Chinese scientists, including experts from the China Earthquake Administration, also concluded that the September aftershock had caused a collapse.“The aftershock was neither a secondary explosion nor a triggered tectonic earthquake,” said the second study, published last month, also in Geophysicial Research Letters.“It occurred due to a process comparable to a ‘mirror image’ of the explosion, that is, a rock collapse, or compaction, for the ﬁrst time documented in North Korea’s test site,” it said.The second study, however, did not determine whether the site was unusable or leaking radiation.“Seismic models, like in this paper, provide only partial understanding of the underground explosions,” it said, adding that further studies are necessary to look at radioactive leaks or possible groundwater contamination.The two studies reached their conclusions by looking at data from seismic monitoring stations.China has deployed radiation monitoring stations along its border with North Korea. A state-run newspaper in the northeastern province of Jilin last year published a list of tips on how civilians can protect themselves in the event of a nuclear attack."
5933750170,http://www.breitbart.com/news/cia-penetrated-by-insider-network-of-candy-thieves/,CIA penetrated by insider network of candy thieves,"Washington (AFP) – The Central Intelligence Agency admitted this week that it had been compromised for months in 2013 by a network of high-tech snack thieves.A report released this week shows the premier US intelligence body discovered that insider hackers had stolen more than $3,300 worth of potato chips, chocolate bars and other snacks from its vending machines.The culprits weren’t undercover agents or veteran Al-Qaeda chasers, but instead “contractors” — of which the CIA has thousands, doing everything from terror analysis to servicing the machines that answer American spies’ junk food needs.A CIA Inspector General’s report on the candy cabal was released following a Freedom of Information Act request by BuzzFeed journalist Jason Leopold.Unsurprisingly for the CIA, the report is heavily redacted — no names, or sources and methods behind the investigation. But it shows that an unidentified contractor figured out how to get snacks without paying.The machines took stored value payment cards from the FreedomPay company.The contractor figured out that if you disconnect the cable that connects the machines with FreedomPay’s cloud-based payment systems, they would accept a card that has no more funds.The culprit told friends who also disconnected the machines’ cords to download snacks for free.But, of course, the agency finally caught up. After suspicions were raised, CIA officials put surveillance cameras on the machines, and figured out the scam.The main perpetrator “admitted to originating the idea of how to effect the thefts based on his knowledge of computer networks,” according to the report.Members of the cabal were rounded up, interrogated and then escorted from the building and fired by their employers."
3745202790,http://www.breitbart.com/texas/2015/05/07/two-approaches-to-reducing-poverty-only-one-works/,Two Approaches to Reducing Poverty—Only One Works,"White non-Hispanics will be a minority in the U.S. in 30 years, demographers say. There are four states, California, Texas, New Mexico and Hawaii, where tomorrow is a reality today. Statistics indicate that demographics are predictive of poverty levels. So, which states have less poverty?There are two ways the federal government gauges poverty, the 50-year-old Official Poverty Measure and the new Supplemental Poverty Measure. The old poverty yardstick neither accounts for the cost of living from state-to-state, nor does it consider all government benefits, such as food stamps and housing vouchers. The U.S. Census Bureau’s new poverty measure is more comprehensive, even including work-related expenses and taxes.The official poverty rate from 2011 to 2013 was 21.5 percent in New Mexico; 17.2 percent in Texas; 16.0 percent California; and 12.4 percent in Hawaii.But things cost more in California and Hawaii—far more, much of which can be laid at the doorstep of liberal public policies such as restrictive zoning laws that drive up the cost of housing, burdensome regulations, and high taxes.The Supplemental Poverty Measure counts these costs and tells a different story showing 23.4 percent of Californians in poverty—the nation’s highest rate—followed by 18.4 percent in Hawaii; 16 percent in New Mexico; and 15.9 percent in Texas, the same as the national average.According to the Tax Foundation California’s state and local taxes were 52 percent higher than Texas’ as a share of state income in 2011; Hawaii’s taxes were 28 percent higher; New Mexico’s were 15 percent higher.Proportionately, California had 47 percent more people in poverty per capita than Texas; Hawaii, 16 percent; and New Mexico, just under 1 percent more.There are two competing poverty reduction concepts.The longstanding liberal approach is to levy high, progressive taxes to redistribute wealth from the haves to the have-nots; implement large government programs to assist the poor; and meddle with housing markets, using government rules to force the construction of low income housing. This is the California model. Government statistics, which measure results, not intentions, indicate this method doesn’t work well.The Texas model emphasizes work over welfare. Lower taxes, a lighter regulatory burden, and less restrictive zoning laws that allow builders to more adroitly meet housing market demands combine to generate jobs while keeping shelter more affordable for both the middle class and the working poor.Several bills pending before the Legislature would strengthen the Texas model, making the American dream more accessible for all.Leading the pack are the tax cut bills in both the House and the Senate. If enacted, permanent, broad-based tax reductions would stimulate the economy and boost employment, lifting more Texans out of poverty through the dignity of work.A good education is one sure path to prosperity. Proposals to allow school choice in Texas or to authorize teachers to start their own charter schools would open the gates of opportunity for a wider array of Texans.But government rules can discourage gainful employment.Texas’ occupational licensing laws frequently serve more to protect existing businesses than public health and welfare. A statute that requires 1,500 hours of training to practice African hair braiding or touch up hair before a wedding photograph is one extreme example—1,500 hours, by the way, is the amount of training time needed to fly a commercial airliner! Bills are pending to relax these barriers to work and others like them.Similarly, some Texans who committed one low-level offense, done their time, and stayed out of trouble, can still find it difficult to get work and provide for their families. There are bills in both houses that would expand nondisclosure for certain ex-offenders to increase their employment prospects by allowing those who have made a single mistake to have the record of the incident sealed, while still preserving access for law enforcement, prosecutors, schools, banks, and the like.Strengthening the Texas model will further reduce poverty.The Hon. Chuck DeVore is Vice President of Policy at the Texas Public Policy Foundation."
4971413078,http://www.breitbart.com/news/giant-japanese-grapes-fetch-10900-at-auction-11/,,
9477921912,https://www.breitbart.com/politics/2022/12/05/justice-gorsuch-colorado-baker-made-through-reeducation-program-for-declining-to-bake-cakes-same-sex-weddings/,Justice Gorsuch: Colorado Baker Made to ‘Go Through Reeducation Program’ for Declining to Bake Cakes for Same-Sex Weddings,"Supreme Court Justice Neil Gorsuch cited thetreatmentof Christian Colorado cake baker Jack Phillips during oral arguments in another religious liberty case on Monday, stating that Philips was made to “go through a reeducation program” for declining to bake cakes for same-sex weddings.In a back and forth with Colorado Solicitor General Eric Olson regarding the case303 Creative LLC v. Elenis,Gorsuch challenged Olson’s assertion that there have been no cases in the past several years in which the state failed to protect religious liberty.Gorsuch cited the caseMasterpiece CakeShop v. Colorado Civil Rights Commission,in whichthe Supreme Court notably reached a 7-2 decision in 2018 that the commission acted with hostility toward religion when it ordered Phillips to make cakes for same-sex weddings and conduct so-called sensitivity training for his employees. In his exchange with Olson, Gorsuch characterized those trainings as a “reeducation program.”The exchange went:Gorsuch:Mr. Phillips did go through a reeducation training program pursuant to Colorado law, did he not Mr. Olson?Olson:He went through a process that ensured he was familiar with —Gorsuch:It was a reeducation program, right?Olson:It was not a reeducation program.Gorsuch:What do you call it?Olson:It was a process to make sure he was familiar with Colorado law.Gorsuch:Someone might be excused for calling that a reeducation program.Gorsuch’s use of the term “reeducation program” is significant, given the authoritarian left’spenchant for such programsin the United States surroundingmarxist racialandgender ideologies, as well as in China, where “reeducation” is applied tothose seen as disloyalto the Chinese Communist Party (CCP),Uyghurs in Xinjiang, and otherpurportedly undesirable minority groups.The exchange took place during oral arguments in a case about a Christian website designer who alleges that Colorado law would force her to design wedding websites for same-sex couples in spite of her convictions.The case involves artist Lorie Smith, owner of graphic design firm 303 Creative LLC, and Director of the Colorado Civil Rights Division Aubrey Elenis (and several other division officials). Smith wants to expand her business to include designing wedding websites, “promoting her understanding of marriage.” She also wants to post a statement on her website “explaining that she can only speak messages consistent with her faith,”accordingto the cert petition. Attorneys argue that the Colorado Anti-Discrimination Act (CADA) would require her to “create custom websites celebrating same-sex marriage” and would prohibit her statement of faith.The Supreme Court agreed to take up Smith’s case just four years after they ruled in favor of Phillips. However, in Phillips case, the justices did not rule on the central question in his case: whether being made to bake a cake for a same-sex couple violated his First Amendment right to freedom of speech. In Smith’s case, the Justices have ultimately agreed to answer “whether applying a public accommodation law to compel an artist to speak or stay silent violates the Free Speech Clause of the First Amendment.”The case is303 Creative LLC v. Elenis, No. 21-476 in the Supreme Court of the United States."
4800103720,http://www.breitbart.com/news/listeria-outbreak-triggers-massive-frozen-food-recall/,Listeria outbreak triggers massive frozen food recall,"PASCO, Wash., May 4 (UPI) — A listeria outbreak, which has left several people hospitalized, has prompted a huge nationwide recall of frozen foods.It involves all 50 U.S. states plus the Canadian provinces of British Columbia, Alberta, Manitoba and Saskatchewan.The recall includes 358 frozen fruits and vegetables sold under 42 different brand names at stores including Walmart (Great Value brand), Costco (Kirkland brand), Safeway and Trader Joe’s. They were produced by CRF Frozen Foods in its Pasco, Washington, facility since May 2014.The government’s Centers for Disease Control and Prevention “has identified seven people from three states who became ill and were hospitalized due to Listeria,” according to CRF.“Some of these illnesses have been linked to consuming CRF-manufactured or processed products. CDC also informed us that, sadly, two of these individuals later died, but that Listeria was not the cause of death in either person.”Listeria causes high fever, severe headache, stiffness, nausea, abdominal pain, and diarrhea. It can also cause miscarriages and stillbirths, according to the CDC.The list of recalled products includes organic and non-organic fruits and vegetables. All have best-by dates or sell-by dates between April 26, 2016 and April 26, 2018. They include broccoli, carrots, cauliflower, corn, green beans, sweet potatoes, peaches, raspberries, and strawberries."
986074812,http://www.breitbart.com/system/wire/upiUPI-20121221-100219-4705,Dole bids farewell  to friend Inouye,"WASHINGTON, Dec. 21 (UPI) —Among those honoring Sen. Daniel Inouye at the Capitol Rotunda was ex-Sen. Bob Dole, who met Inouye at a military hospital as they recovered from war wounds.Inouye, D-Hawaii, the second-longest-serving senator in history, died Monday at the age of 88. He was lying in state in the Rotunda until Friday, when his body would be transported for a funeral service at the National Cathedral.Inouye’s relationship with Dole, R-Kan., is storied.After meeting in a Michigan Army hospital, where they were recovering from injuries received during World War II, Inouye and Dole then served in Congress for just under 30 years, Roll Call reported Thursday.Dole eventually served as the Senate’s top Republican, then left Congress for a presidential run. Inouye remained in the Senate, becoming president pro tempore and chairman of the Appropriations Committee.Dole, who used a wheelchair earlier in December when he visited his former colleagues to urge their support of a U.N. disability rights treaty, didn’t attend a Thursday morning service at the Rotunda, but arrived in the late afternoon as part of a cycle of visitors paying respects to Inouye.He walked to the casket Thursday, accompanied by his wife, former Sen. Elizabeth Dole, R-N.C.Roll Call said the Doles stepped onto the small platform of the catafalque on which the casket rested so they could put their hands against the flag.Overcome with emotion, Dole shook and wiped away a tear.He could have used his wheelchair but chose walk, he told Roll Call, because ""I wouldn’t want Danny to see me in a wheelchair."""
2050135974,http://www.breitbart.com/system/wire/app-0ddb76eb-61c6-4614-882f-d7371c9f1cb4,APTOPIX South Africa Mandela Mourning,"Former South African President Nelson Mandela?s widow Graca Machel, right, and Winnie Madikizela-Mandela, Nelson Mandela’s former wife, wipe their tears as the former president’s casket arrives at Mthatha Airport in Mthatha, South Africa, Saturday, Dec. 14, 2013. The funeral service for Nelson Mandela will be held in his home town of Qunu on Sunday. (AP Photo/Kopano_Tlape, CGIS)"
2701604871,http://www.breitbart.com/system/wire/upi20140203-142507-8279,Qatar in the IMD World Competitiveness Report 2014,"Doha, February 03 (QNA) – The Ministry of Development Planning & Statistics, in collaboration with the International Institute for Management Development (IMD) will be polling executive opinions during February and March 2014 – to learn more about how economic policy and regulations and various aspects of the business environment influence the nation’s competitiveness.The 2014 IMD World Competitiveness Report, scheduled for release in June, will measure strengths and weakness in Qatar’s economic competiveness and compare these with other advanced nations, a press release issued Monday said.Dr. Saleh Al Nabit, the Minister of MDP&S, stated that ""the report will help identify areas where competitiveness could be improved and will serve as an important source of information for prospective investors and others.""It is worth mentioning that Qatar had maintained its ranking (10) out of (60) countries in the Competitiveness Yearbook 2013 & 2012.This ranking indicates advanced to the State of Qatar in the Competitiveness Yearbook of the International Institute for Management Development on the strength of the performance of the Qatari economy, and the strength of the performance of business organization and efficiency of government institutions.(QNA)Ù… Ùƒ,MDQNA 1223 GMT 2014/02/03"
5396284517,http://www.breitbart.com/news/signs-of-balance-lift-oil-prices-higher/,Signs of balance lift oil prices higher,"NEW YORK, Dec. 20 (UPI) — An expected draw on U.S. crude oil inventories help erased a brief downturn for crude oil prices, but momentum could be influenced by year-end movements.A research note from S&P Global Platts said to expect a draw on U.S. crude oil inventories of about 2 million barrels, which could indicate some level of balance is emerging between supply and demand.A glut of oil on the market in early 2016 helped pull crude oil prices below $30 per barrel, though sentiments of a return to balance during the summer pulled oil out of its drought. Movements in the Monday session were influenced heavily by tensions overseas when both a suspected terror attack rocked Germany and the Russian envoy to Turkey was assassinated in the span of a few hours.Platts reported that crude oil may be flowing out of the U.S. market through the Gulf Coast as refiners there look to shed inventory for year-end tax purposes.The price for Brent was up 1.5 percent to start the trading day at $55.72 per barrel. West Texas Intermediate, the U.S. benchmark price for oil, was up 1 percent to open in New York at $53.56 per barrel.Industry data from the American Petroleum Institute on inventories is released Tuesday after the U.S. market closes. Official data from the U.S. Energy Information Administration are released about an hour after trading opens Wednesday.Crude oil prices waxed and waned last week on dueling sentiments of balance. A report last week from the International Energy Agency said demand for oil could surpass the level of supplies available on the market at some point during the first half of the year provided members of the Organization of Petroleum Exporting Countries and other producers honor a production cap starting in January. According to OPEC, it will be the second half, not the first half of next year, that balance returns.Russia, which would be a major contributor to a production cap from the non-OPEC side, has been an influential player in the oil market. Oil company Lukoil said this week it had no directions to cut production from some of its larger operations in Iraq, which initially balked at the production deal citing the need to finance counter-terrorism operations.Russian President Vladimir Putin on Tuesday signed off on a federal budget that expects a $45.4 billion deficit next year. The budget is pegged on oil priced at around $40 per barrel."
9098303714,https://www.breitbart.com/news/trudeau-says-no-to-having-putin-at-g20-meeting/,Trudeau says no to having Putin at G20 meeting,"Canadian Prime Minister Justin Trudeau on Thursday joined allies in saying he does not wish to see Russian President Vladimir Putin at this year’s G20 meeting, citing Moscow’s invasion of Ukraine.Trudeau said he had shared his view with Indonesian President Joko Widodo, who is hosting the meeting of major economies in November, that Putin’s attendance would be “extraordinarily difficult for us and unproductive for the G20.”“It would be a big issue for many countries, including Canada,” he told reporters in Ottawa.Trudeau explained that G20 summits are about “how we manage and encourage economic growth around the world.”“Russia has with its illegal invasion of Ukraine upended economic growth for everyone around the world and can’t possibly be a constructive partner in how we manage the crisis created by Russia’s illegal invasion of Ukraine,” he added.“Bottom line is it can’t be business as usual to have Vladimir Putin just sitting around the table pretending that everything is okay, because it’s not okay, and it’s his fault.”US President Joe Biden has said he backs kicking Russia out of the G20 group of major economies, while Australian Prime Minister Scott Morrison has said Putin should be barred from the group’s summit in Bali.But Brazil and China opposed giving Russia the boot, while Indonesia said it would remain “impartial.”Last week, a Moscow envoy to Jakarta said Putin plans to attend the meeting.But it will be up to all G20 members to decide."
6193784736,http://www.breitbart.com/news/nra-wants-review-of-legality-of-bump-stocks/,NRA wants review of legality of bump stocks,"Oct. 5 (UPI) — The National Rifle Association on Thursday said the Bureau of Alcohol, Tobacco, Firearms and Explosives should review whether federal law allows the use of bump stocks, devices that allow the rapid firing of a semi-automatic weapon.ATF officials said Stephen Paddock used bump stocks on 12 of the rifles he used Sunday when he opened fire on a crowd of concert goers from the 32nd floor of Mandalay Bay Resort & Casino in Las Vegas. The rapid firing killed 58 people and injured more than 500.“The NRA believes that devices designed to allow semi-automatic rifles to function like fully-automatic rifles should be subject to additional regulations,” NRA CEO Wayne LaPierre and Executive Director Chris Cox added in a joint statement.The NRA, the United States’ largest gun-lobbying group, said though that outright banning of guns would not have stopped the “criminal act of a madman.”Earlier Thursday, House Speaker Paul Ryan, R-Wis., said lawmakers would look into the legality of bump stocks.“I think we’re quickly coming up to speed with what this is,” Ryan told MSNBC. “Fully automatic weapons have been banned for a long time. Apparently this allows you to take a semiautomatic and turn it into a fully automatic. So clearly that’s something we need to look into.”Rep. Carlos Curbelo, R-Fla., planned to introduce legislation Thursday or Friday to ban “bump stocks,” a spokeswoman said. Sen. Dianne Feinstein, D-Calif., introduced a similar bill in the Senate Wednesday.White House press secretary Sarah Sanders restated the president’s position, that he wanted to wait until the cause of Sunday’s mass shooting has been determined before the administration starts trying to fix the problem.On the bump stock legislation, she said “we certainly would welcome that” and “would like to be part of that conversation.”Ultimately, Sanders added, “the president’s a strong supporter of the Second Amendment. That hasn’t changed.”"
