target,stance,stance_type,comment_id,comment_date
Healthcare,FAVOR,EXPLICIT,1003998117,2013-08-16 18:41:08
Jobs are (available | good),AGAINST,IMPLICIT,1003998117,2013-08-16 18:41:08
Republicans (GOP),AGAINST,IMPLICIT,1003998117,2013-08-16 18:41:08
The government,AGAINST,EXPLICIT,1042841847,2013-09-13 18:01:50
Politicians,AGAINST,EXPLICIT,1042841847,2013-09-13 18:01:50
Elites,AGAINST,EXPLICIT,1042841847,2013-09-13 18:01:50
Police,AGAINST,EXPLICIT,1053190764,2013-09-20 19:21:37
Conservatives,AGAINST,EXPLICIT,1076688884,2013-10-09 19:15:22
Republicans (GOP),AGAINST,EXPLICIT,1076688884,2013-10-09 19:15:22
Conservatives,AGAINST,EXPLICIT,955618564,2013-07-08 20:22:38
Republicans (GOP),AGAINST,EXPLICIT,955618564,2013-07-08 20:22:38
Conservatives,AGAINST,EXPLICIT,1075421267,2013-10-08 20:17:49
Healthcare,FAVOR,EXPLICIT,1075421267,2013-10-08 20:17:49
Republicans (GOP),AGAINST,IMPLICIT,1060297690,2013-09-26 20:17:33
Politicians,AGAINST,IMPLICIT,1060297690,2013-09-26 20:17:33
The government,AGAINST,EXPLICIT,1120340026,2013-11-12 23:23:53
Social welfare,AGAINST,EXPLICIT,1120340026,2013-11-12 23:23:53
Elites,AGAINST,EXPLICIT,1120340026,2013-11-12 23:23:53
Economy is good,AGAINST,EXPLICIT,1120340026,2013-11-12 23:23:53
Taxes are (good | fair),AGAINST,EXPLICIT,1120340026,2013-11-12 23:23:53
Capitalism,AGAINST,EXPLICIT,1120340026,2013-11-12 23:23:53
Republicans (GOP),AGAINST,EXPLICIT,1120340026,2013-11-12 23:23:53
The government,AGAINST,EXPLICIT,986299747,2013-08-02 18:39:55
Fossil fuels,AGAINST,EXPLICIT,986299747,2013-08-02 18:39:55
Politicians,AGAINST,EXPLICIT,986299747,2013-08-02 18:39:55
Conservatives,AGAINST,EXPLICIT,986299747,2013-08-02 18:39:55
Capitalism,AGAINST,EXPLICIT,986299747,2013-08-02 18:39:55
Republicans (GOP),AGAINST,EXPLICIT,986299747,2013-08-02 18:39:55
The government,FAVOR,EXPLICIT,1076765553,2013-10-09 20:15:52
Barack Obama,FAVOR,IMPLICIT,1076765553,2013-10-09 20:15:52
Politicians,AGAINST,EXPLICIT,1076765553,2013-10-09 20:15:52
Social welfare,FAVOR,EXPLICIT,1076765553,2013-10-09 20:15:52
Democrats,FAVOR,IMPLICIT,1076765553,2013-10-09 20:15:52
Conservatives,AGAINST,EXPLICIT,1076765553,2013-10-09 20:15:52
Healthcare,FAVOR,EXPLICIT,1076765553,2013-10-09 20:15:52
Capitalism,AGAINST,EXPLICIT,1076765553,2013-10-09 20:15:52
Christians,AGAINST,EXPLICIT,1038818667,2013-09-11 18:47:36
Christianity,AGAINST,EXPLICIT,1038818667,2013-09-11 18:47:36
Terrorism,FAVOR,EXPLICIT,1058972230,2013-09-25 19:41:05
Islam,FAVOR,EXPLICIT,1058972230,2013-09-25 19:41:05
Conservatives,AGAINST,EXPLICIT,1108823550,2013-11-04 21:57:45
Media,AGAINST,EXPLICIT,1108823550,2013-11-04 21:57:45
Media,AGAINST,EXPLICIT,1133201007,2013-11-21 18:43:11
Nancy Pelosi,AGAINST,EXPLICIT,1110088545,2013-11-05 20:21:22
Hillary Clinton,AGAINST,EXPLICIT,1110088545,2013-11-05 20:21:22
Kamala Harris,AGAINST,EXPLICIT,1110088545,2013-11-05 20:21:22
Politicians,AGAINST,EXPLICIT,1110088545,2013-11-05 20:21:22
Democrats,AGAINST,EXPLICIT,1110088545,2013-11-05 20:21:22
Republicans (GOP),AGAINST,EXPLICIT,1110088545,2013-11-05 20:21:22
Barack Obama,FAVOR,IMPLICIT,1082454993,2013-10-14 22:27:01
Socialism / Communism,AGAINST,IMPLICIT,1082454993,2013-10-14 22:27:01
Joe Biden,FAVOR,IMPLICIT,1082454993,2013-10-14 22:27:01
Fascism / Nazism,AGAINST,IMPLICIT,1082454993,2013-10-14 22:27:01
The government,AGAINST,EXPLICIT,1114396797,2013-11-08 20:19:49
Politicians,AGAINST,EXPLICIT,1114396797,2013-11-08 20:19:49
Fascism / Nazism,AGAINST,EXPLICIT,1114396797,2013-11-08 20:19:49
Israel,AGAINST,EXPLICIT,1114396797,2013-11-08 20:19:49
Christians,AGAINST,EXPLICIT,1123538675,2013-11-14 22:28:45
Christianity,AGAINST,EXPLICIT,1123538675,2013-11-14 22:28:45
The government,AGAINST,EXPLICIT,1114430374,2013-11-08 20:45:21
Politicians,AGAINST,EXPLICIT,1114430374,2013-11-08 20:45:21
Military,AGAINST,EXPLICIT,1114430374,2013-11-08 20:45:21
Israel,AGAINST,EXPLICIT,1114430374,2013-11-08 20:45:21
Republicans (GOP),AGAINST,EXPLICIT,1114430374,2013-11-08 20:45:21
Christians,AGAINST,IMPLICIT,1082424822,2013-10-14 21:54:39
Social welfare,FAVOR,EXPLICIT,1082424822,2013-10-14 21:54:39
Christianity,AGAINST,IMPLICIT,1082424822,2013-10-14 21:54:39
The government,AGAINST,EXPLICIT,1102684923,2013-10-30 19:54:52
Barack Obama,AGAINST,IMPLICIT,1102684923,2013-10-30 19:54:52
Politicians,AGAINST,EXPLICIT,1102684923,2013-10-30 19:54:52
Republicans (GOP),AGAINST,EXPLICIT,1102684923,2013-10-30 19:54:52
The government,AGAINST,EXPLICIT,1123155469,2013-11-14 18:34:03
The government,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Crime,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Liberals,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Progressives,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Politicians,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Social welfare,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Woke,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Conservatives,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Diversity,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Republicans (GOP),AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Drugs,AGAINST,EXPLICIT,1131733094,2013-11-20 21:03:17
Drugs,AGAINST,EXPLICIT,1161679752,2013-12-13 17:46:49
Social welfare,FAVOR,EXPLICIT,1123356697,2013-11-14 20:33:39
Democrats,FAVOR,EXPLICIT,1123356697,2013-11-14 20:33:39
Food,FAVOR,EXPLICIT,1123356697,2013-11-14 20:33:39
Republicans (GOP),AGAINST,EXPLICIT,1123356697,2013-11-14 20:33:39
The government,FAVOR,EXPLICIT,845174875,2013-03-28 16:49:37
America / USA,FAVOR,EXPLICIT,845174875,2013-03-28 16:49:37
Feminism,FAVOR,EXPLICIT,845174875,2013-03-28 16:49:37
Black people,FAVOR,EXPLICIT,845174875,2013-03-28 16:49:37
White people,FAVOR,EXPLICIT,845174875,2013-03-28 16:49:37
Gay / LGTBQ+,FAVOR,EXPLICIT,845174875,2013-03-28 16:49:37
Social welfare,FAVOR,EXPLICIT,845174875,2013-03-28 16:49:37
Diversity,FAVOR,EXPLICIT,845174875,2013-03-28 16:49:37
Crime,AGAINST,EXPLICIT,1159342741,2013-12-11 22:56:07
America / USA,AGAINST,EXPLICIT,1160648258,2013-12-12 21:23:40
Crime,AGAINST,EXPLICIT,1160648258,2013-12-12 21:23:40
The government,AGAINST,EXPLICIT,1118548089,2013-11-11 20:33:59
Crime,AGAINST,EXPLICIT,1118548089,2013-11-11 20:33:59
Politicians,AGAINST,EXPLICIT,1118548089,2013-11-11 20:33:59
Social welfare,AGAINST,EXPLICIT,1118548089,2013-11-11 20:33:59
Conservatives,AGAINST,EXPLICIT,1118548089,2013-11-11 20:33:59
Taxes are (good | fair),AGAINST,EXPLICIT,1118548089,2013-11-11 20:33:59
Republicans (GOP),AGAINST,EXPLICIT,1118548089,2013-11-11 20:33:59
Crime,AGAINST,EXPLICIT,1185895405,2014-01-03 21:10:42
Conservatives,AGAINST,EXPLICIT,1185895405,2014-01-03 21:10:42
Liberals,AGAINST,IMPLICIT,1131833861,2013-11-20 22:13:56
Progressives,AGAINST,IMPLICIT,1131833861,2013-11-20 22:13:56
Republicans (GOP),AGAINST,EXPLICIT,1133586891,2013-11-21 22:20:33
The government,AGAINST,EXPLICIT,1166693871,2013-12-16 23:16:13
Crime,AGAINST,EXPLICIT,1166693871,2013-12-16 23:16:13
Liberals,FAVOR,IMPLICIT,1166693871,2013-12-16 23:16:13
Progressives,FAVOR,IMPLICIT,1166693871,2013-12-16 23:16:13
Politicians,AGAINST,EXPLICIT,1166693871,2013-12-16 23:16:13
Democrats,FAVOR,IMPLICIT,1166693871,2013-12-16 23:16:13
Conservatives,AGAINST,IMPLICIT,1166693871,2013-12-16 23:16:13
Republicans (GOP),AGAINST,EXPLICIT,1166693871,2013-12-16 23:16:13
Christians,AGAINST,IMPLICIT,1174039155,2013-12-22 21:23:33
Christianity,AGAINST,EXPLICIT,1174039155,2013-12-22 21:23:33
Elites,AGAINST,EXPLICIT,1150811822,2013-12-04 21:08:27
Abortion,FAVOR,EXPLICIT,1175202713,2013-12-23 23:49:11
The government,AGAINST,EXPLICIT,1162060379,2013-12-13 21:53:28
America / USA,AGAINST,EXPLICIT,1162060379,2013-12-13 21:53:28
Politicians,AGAINST,EXPLICIT,1162060379,2013-12-13 21:53:28
Conservatives,AGAINST,EXPLICIT,1162060379,2013-12-13 21:53:28
Republicans (GOP),AGAINST,EXPLICIT,1162060379,2013-12-13 21:53:28
Crime,AGAINST,EXPLICIT,1134862988,2013-11-22 19:47:47
Republicans (GOP),AGAINST,IMPLICIT,1134862988,2013-11-22 19:47:47
Abortion,FAVOR,EXPLICIT,1172067376,2013-12-20 21:51:36
Democrats,FAVOR,EXPLICIT,1105260404,2013-11-01 18:34:20
Conservatives,AGAINST,EXPLICIT,1105260404,2013-11-01 18:34:20
Republicans (GOP),AGAINST,EXPLICIT,1105260404,2013-11-01 18:34:20
Christianity,AGAINST,EXPLICIT,1177470870,2013-12-26 18:59:34
Liberals,FAVOR,EXPLICIT,1188388944,2014-01-05 22:33:19
Democrats,FAVOR,EXPLICIT,1188388944,2014-01-05 22:33:19
Feminism,FAVOR,EXPLICIT,1176737228,2013-12-25 20:11:07
Abortion,AGAINST,EXPLICIT,1176737228,2013-12-25 20:11:07
Liberals,AGAINST,EXPLICIT,1184774307,2014-01-02 22:40:01
Christians,AGAINST,EXPLICIT,1176008211,2013-12-24 19:49:32
Christianity,AGAINST,EXPLICIT,1176008211,2013-12-24 19:49:32
Politicians,AGAINST,EXPLICIT,1200834236,2014-01-14 22:11:25
Conservatives,AGAINST,EXPLICIT,1200834236,2014-01-14 22:11:25
Republicans (GOP),AGAINST,EXPLICIT,1200834236,2014-01-14 22:11:25
White people,AGAINST,EXPLICIT,1176047042,2013-12-24 20:40:24
Politicians,AGAINST,EXPLICIT,1176047042,2013-12-24 20:40:24
Conservatives,AGAINST,EXPLICIT,1176047042,2013-12-24 20:40:24
Diversity,AGAINST,EXPLICIT,1176047042,2013-12-24 20:40:24
Republicans (GOP),AGAINST,EXPLICIT,1176047042,2013-12-24 20:40:24
Climate change is (real | a problem),FAVOR,EXPLICIT,1222667891,2014-01-29 22:54:20
Fossil fuels,AGAINST,EXPLICIT,1222667891,2014-01-29 22:54:20
The government,AGAINST,IMPLICIT,1216627446,2014-01-25 20:57:11
Christians,AGAINST,EXPLICIT,1216627446,2014-01-25 20:57:11
Politicians,AGAINST,IMPLICIT,1216627446,2014-01-25 20:57:11
Elites,AGAINST,IMPLICIT,1216627446,2014-01-25 20:57:11
Christianity,AGAINST,EXPLICIT,1216627446,2014-01-25 20:57:11
America / USA,AGAINST,EXPLICIT,1157906149,2013-12-10 22:58:47
Crime,FAVOR,EXPLICIT,1157906149,2013-12-10 22:58:47
Crime,FAVOR,EXPLICIT,1209652006,2014-01-20 21:44:01
Climate change is (real | a problem),FAVOR,EXPLICIT,1215362430,2014-01-24 19:51:51
Scientists,FAVOR,EXPLICIT,1215362430,2014-01-24 19:51:51
Conservatives,AGAINST,IMPLICIT,1215362430,2014-01-24 19:51:51
Media,AGAINST,EXPLICIT,1215362430,2014-01-24 19:51:51
America / USA,FAVOR,EXPLICIT,1210788005,2014-01-21 18:37:19
Liberals,FAVOR,EXPLICIT,1210788005,2014-01-21 18:37:19
Progressives,FAVOR,EXPLICIT,1210788005,2014-01-21 18:37:19
Black people,FAVOR,EXPLICIT,1210788005,2014-01-21 18:37:19
Social welfare,FAVOR,EXPLICIT,1210788005,2014-01-21 18:37:19
Democrats,FAVOR,EXPLICIT,1210788005,2014-01-21 18:37:19
Conservatives,AGAINST,EXPLICIT,1210788005,2014-01-21 18:37:19
Diversity,FAVOR,EXPLICIT,1210788005,2014-01-21 18:37:19
Republicans (GOP),AGAINST,EXPLICIT,1210788005,2014-01-21 18:37:19
The government,FAVOR,EXPLICIT,1202457774,2014-01-15 20:28:42
Socialism / Communism,FAVOR,IMPLICIT,1202457774,2014-01-15 20:28:42
Liberals,FAVOR,IMPLICIT,1202457774,2014-01-15 20:28:42
Progressives,FAVOR,IMPLICIT,1202457774,2014-01-15 20:28:42
Social welfare,FAVOR,EXPLICIT,1202457774,2014-01-15 20:28:42
Democrats,FAVOR,IMPLICIT,1202457774,2014-01-15 20:28:42
Conservatives,AGAINST,IMPLICIT,1202457774,2014-01-15 20:28:42
Food,FAVOR,EXPLICIT,1202457774,2014-01-15 20:28:42
Taxes are (good | fair),FAVOR,EXPLICIT,1202457774,2014-01-15 20:28:42
Capitalism,AGAINST,IMPLICIT,1202457774,2014-01-15 20:28:42
Republicans (GOP),AGAINST,IMPLICIT,1202457774,2014-01-15 20:28:42
Abortion,AGAINST,EXPLICIT,1177559327,2013-12-26 20:33:50
Abortion,AGAINST,EXPLICIT,1220851191,2014-01-28 23:42:08
Socialism / Communism,AGAINST,EXPLICIT,1157849791,2013-12-10 22:21:01
Conservatives,AGAINST,EXPLICIT,1157849791,2013-12-10 22:21:01
Fascism / Nazism,AGAINST,EXPLICIT,1157849791,2013-12-10 22:21:01
Republicans (GOP),AGAINST,EXPLICIT,1157849791,2013-12-10 22:21:01
Conservatives,AGAINST,EXPLICIT,1229413542,2014-02-03 21:22:49
Diversity,FAVOR,EXPLICIT,1229413542,2014-02-03 21:22:49
Immigration / immigrants,FAVOR,EXPLICIT,1229413542,2014-02-03 21:22:49
Republicans (GOP),AGAINST,EXPLICIT,1229413542,2014-02-03 21:22:49
Politicians,AGAINST,EXPLICIT,1219365184,2014-01-27 22:35:10
Conservatives,AGAINST,EXPLICIT,1219365184,2014-01-27 22:35:10
Military,FAVOR,EXPLICIT,1219365184,2014-01-27 22:35:10
Republicans (GOP),AGAINST,EXPLICIT,1219365184,2014-01-27 22:35:10
Christians,AGAINST,EXPLICIT,1231184363,2014-02-04 23:02:03
Christianity,AGAINST,EXPLICIT,1231184363,2014-02-04 23:02:03
Healthcare,AGAINST,EXPLICIT,1231184363,2014-02-04 23:02:03
Republicans (GOP),AGAINST,EXPLICIT,1231184363,2014-02-04 23:02:03
Abortion,FAVOR,EXPLICIT,1231184363,2014-02-04 23:02:03
Abortion,AGAINST,EXPLICIT,1172111730,2013-12-20 22:35:23
The government,FAVOR,EXPLICIT,1234951505,2014-02-07 18:35:02
America / USA,FAVOR,EXPLICIT,1234951505,2014-02-07 18:35:02
Healthcare,FAVOR,EXPLICIT,1234951505,2014-02-07 18:35:02
Drugs,FAVOR,EXPLICIT,1234951505,2014-02-07 18:35:02
Healthcare,FAVOR,EXPLICIT,1234004842,2014-02-06 21:56:14
Elites,AGAINST,EXPLICIT,1234004842,2014-02-06 21:56:14
America / USA,AGAINST,EXPLICIT,1236274462,2014-02-08 21:59:43
Drugs,AGAINST,EXPLICIT,1236274462,2014-02-08 21:59:43
The government,AGAINST,EXPLICIT,1189626712,2014-01-06 21:53:02
Progressives,FAVOR,IMPLICIT,1189626712,2014-01-06 21:53:02
Politicians,AGAINST,EXPLICIT,1189626712,2014-01-06 21:53:02
Social welfare,FAVOR,IMPLICIT,1189626712,2014-01-06 21:53:02
Elites,AGAINST,EXPLICIT,1189626712,2014-01-06 21:53:02
Conservatives,AGAINST,EXPLICIT,1189626712,2014-01-06 21:53:02
Economy is good,AGAINST,IMPLICIT,1189626712,2014-01-06 21:53:02
Taxes are (good | fair),AGAINST,IMPLICIT,1189626712,2014-01-06 21:53:02
Capitalism,AGAINST,IMPLICIT,1189626712,2014-01-06 21:53:02
Jobs are (available | good),AGAINST,IMPLICIT,1189626712,2014-01-06 21:53:02
Republicans (GOP),AGAINST,IMPLICIT,1189626712,2014-01-06 21:53:02
Economy is good,FAVOR,EXPLICIT,1235021235,2014-02-07 19:29:20
Food,FAVOR,EXPLICIT,1235021235,2014-02-07 19:29:20
The government,AGAINST,EXPLICIT,1263447966,2014-02-27 20:30:28
Conservatives,AGAINST,EXPLICIT,1263447966,2014-02-27 20:30:28
Republicans (GOP),AGAINST,EXPLICIT,1263447966,2014-02-27 20:30:28
The government,AGAINST,EXPLICIT,1241928287,2014-02-12 23:06:49
America / USA,FAVOR,EXPLICIT,1241928287,2014-02-12 23:06:49
Politicians,AGAINST,EXPLICIT,1241928287,2014-02-12 23:06:49
Elites,AGAINST,EXPLICIT,1241928287,2014-02-12 23:06:49
Conservatives,FAVOR,EXPLICIT,1241928287,2014-02-12 23:06:49
Taxes are (good | fair),AGAINST,EXPLICIT,1241928287,2014-02-12 23:06:49
Republicans (GOP),FAVOR,EXPLICIT,1241928287,2014-02-12 23:06:49
Conservatives,AGAINST,EXPLICIT,1234096441,2014-02-06 23:00:47
Christians,AGAINST,IMPLICIT,1244792596,2014-02-14 22:25:59
Feminism,AGAINST,IMPLICIT,1244792596,2014-02-14 22:25:59
White people,AGAINST,IMPLICIT,1244792596,2014-02-14 22:25:59
Christianity,AGAINST,IMPLICIT,1244792596,2014-02-14 22:25:59
Conservatives,AGAINST,IMPLICIT,1244792596,2014-02-14 22:25:59
Republicans (GOP),AGAINST,IMPLICIT,1244792596,2014-02-14 22:25:59
Media,AGAINST,EXPLICIT,1253871956,2014-02-20 21:36:34
Capitalism,AGAINST,EXPLICIT,1225879606,2014-01-31 21:14:20
Gay / LGTBQ+,AGAINST,EXPLICIT,1261960729,2014-02-26 21:12:49
Diversity,FAVOR,IMPLICIT,1261960729,2014-02-26 21:12:49
Climate change is (real | a problem),AGAINST,IMPLICIT,1241878697,2014-02-12 22:25:31
Drugs,AGAINST,EXPLICIT,1237171949,2014-02-09 19:18:00
Socialism / Communism,FAVOR,EXPLICIT,1273762071,2014-03-06 22:21:41
Liberals,FAVOR,IMPLICIT,1273762071,2014-03-06 22:21:41
Progressives,FAVOR,IMPLICIT,1273762071,2014-03-06 22:21:41
Politicians,AGAINST,IMPLICIT,1273762071,2014-03-06 22:21:41
Democrats,FAVOR,IMPLICIT,1273762071,2014-03-06 22:21:41
Conservatives,AGAINST,EXPLICIT,1273762071,2014-03-06 22:21:41
Fascism / Nazism,AGAINST,EXPLICIT,1273762071,2014-03-06 22:21:41
Republicans (GOP),AGAINST,IMPLICIT,1273762071,2014-03-06 22:21:41
The government,AGAINST,EXPLICIT,1222215745,2014-01-29 19:28:55
Politicians,AGAINST,EXPLICIT,1222215745,2014-01-29 19:28:55
Republicans (GOP),AGAINST,EXPLICIT,1222215745,2014-01-29 19:28:55
Sport,FAVOR,EXPLICIT,1248487752,2014-02-17 20:31:55
Feminism,FAVOR,IMPLICIT,1248487752,2014-02-17 20:31:55
Black people,FAVOR,EXPLICIT,1248487752,2014-02-17 20:31:55
Diversity,FAVOR,IMPLICIT,1248487752,2014-02-17 20:31:55
